/* DATA DESCRIPTION:
Citation:	Roscher, Christiane; Schulze, Ernst-Detlef; Weisser, Wolfgang (2016): Aboveground plant biomass from the Jena Experiment (Monocultures, year 2002). PANGAEA, https://doi.org/10.1594/PANGAEA.866311, 
	In: Weigelt, Alexandra; De Luca, Enrica; Roscher, Christiane; Temperton, Vicky; Buchmann, Nina; Fischer, Markus; Scherer-Lorenzen, Michael; Schmid, Bernhard; Schulze, Ernst-Detlef; Weisser, Wolfgang; Luo, Guangjuan; Meyer, Sebastian Tobias (2016): Collection of aboveground community and species-specific plant biomass from the Jena Experiment (time series since 2002). PANGAEA, https://doi.org/10.1594/PANGAEA.866358
Abstract:	This data set contains aboveground plant biomass in 2002 (Sown plant community; measured in biomass as dry weight) of the monoculture plots of a large grassland biodiversity experiment (the Jena Experiment). In the monoculture plots the biomass of the sown plant community contains only a single species per plot and this species is a different one for each plot. Which species has been sown in which plot is stated in the plot information table for monocultures (see further details below). The monoculture plots of 3.5 x 3.5 m were established for all of the 60 plant species of the Jena Experiment species pool with two replicates per species. These 60 species comprising the species pool of the Jena Experiment belong to four functional groups (grasses, legumes, tall and small herbs). Plots were sown in May 2002 and are since maintained by bi-annual weeding and mowing. 
	Aboveground plant biomass was harvested twice in 2002 just prior to mowing (during peak standing biomass in early June and in late August) on all experimental plots of the monocultures. This was done by clipping the vegetation at 3 cm above ground in 2 rectangles of 0.2 x 0.5 m per plot. The location of these rectangles was assigned prior to each harvest by random selection of coordinates within the core area of the plots (i.e. excluding an outer edge of 0.5 m). The positions of the rectangles within plots were identical for all plots. From the harvested biomass only the separated biomass of the sown plant species was kept. All biomass was dried to constant weight (70°C, >= 48 h) and weighed. The data for individual subsamples (i.e. rectangles) and the mean over samples for all biomass measures are given.
Related to:	Heisse, Katrin; Roscher, Christiane; Schumacher, Jens; Schulze, Ernst-Detlef (2007): Establishment of grassland species in monocultures: different strategies lead to success. Oecologia, 152(3), 435-447, https://doi.org/10.1007/s00442-007-0666-6
	Marquard, Elisabeth; Schmid, Bernhard; Roscher, Christiane; De Luca, Enrica; Nadrowski, Karin; Weisser, Wolfgang; Weigelt, Alexandra (2013): Changes in the Abundance of Grassland Species in Monocultures versus Mixtures and Their Relation to Biodiversity Effects. PLoS ONE, 8(9), e75599, https://doi.org/10.1371/journal.pone.0075599
	Marquard, Elisabeth; Weigelt, Alexandra; Roscher, Christiane; Gubsch, Marlén; Lipowsky, Annett; Schmid, Bernhard (2009): Positive biodiversity-productivity relationship due to increased plant density. Journal of Ecology, 97(4), 696-704, https://doi.org/10.1111/j.1365-2745.2009.01521.x
	Marquard, Elisabeth; Weigelt, Alexandra; Temperton, Vicky; Roscher, Christiane; Schumacher, Jens; Buchmann, Nina; Fischer, Markus; Weisser, Wolfgang; Schmid, Bernhard (2009): Plant species richness and functional composition drive overyielding in a six-year grassland experiment. Ecology, 90(12), 3290-3302, https://doi.org/10.1890/09-0069.1
	Roscher, Christiane; Schmid, Bernhard; Buchmann, Nina; Weigelt, Alexandra; Schulze, Ernst-Detlef (2010): Legume species differ in the responses of their functional traits to plant diversity. Oecologia, 165(2), 437-452, https://doi.org/10.1007/s00442-010-1735-9
	Roscher, Christiane; Schumacher, Jens; Lipowsky, Annett; Gubsch, Marlén; Weigelt, Alexandra; Pompe, Sven; Kolle, Olaf; Buchmann, Nina; Schmid, Bernhard; Schulze, Ernst-Detlef (2013): A functional trait-based approach to understand community assembly and diversity-productivity relationships over 7 years in experimental grasslands. Perspectives in Plant Ecology Evolution and Systematics, 15(3), 139-149, https://doi.org/10.1016/j.ppees.2013.02.004
	Roscher, Christiane; Temperton, Vicky; Scherer-Lorenzen, Michael; Schmid, Bernhard; Schmitz, Martin; Schumacher, Jens; Buchmann, Nina; Weisser, Wolfgang; Schulze, Ernst-Detlef (2005): Overyielding in experimental grassland communities - irrespective of species pool or spatial scale. Ecology Letters, 8(4), 419-429, https://doi.org/10.1111/j.1461-0248.2005.00736.x
Further details:	Plot information of the Jena Monoculture Experiment (URI: http://store.pangaea.de/Publications/Jena_Experiment/PlotInformationSmallMonos.txt)
	Roscher, Christiane; Schumacher, Jens; Baade, Jussi; Wilcken, Sara; Gleixner, Gerd; Weisser, Wolfgang; Schmid, Bernhard; Schulze, Ernst-Detlef (2004): The role of biodiversity for element cycling and trophic interactions: an experimental approach in a grassland community. Basic and Applied Ecology, 5(2), 107-121, https://doi.org/10.1078/1439-1791-00216
Project(s):	The Jena Experiment (JenExp) (URI: http://www.the-jena-experiment.de/)
Coverage:	LATITUDE: 50.946100 * LONGITUDE: 11.611300
	DATE/TIME START: 2002-01-01T00:00:00 * DATE/TIME END: 2002-12-31T00:00:00
	MINIMUM HEIGHT above ground: 0.5 m * MAXIMUM HEIGHT above ground: 0.5 m
Event(s):	JenExp_2002 (Jena Experiment 2002) * LATITUDE: 50.946100 * LONGITUDE: 11.611300 * DATE/TIME START: 2002-01-01T00:00:00 * DATE/TIME END: 2002-12-31T00:00:00 * LOCATION: Thuringia, Germany * DEVICE: Experiment (EXP)
Comment:	The monoculture data belongs to the Jena Experiment data set representing all species sown in the main experiment on the field site of the Jena Experiment. 
	There are two types of missing values contained in the dataset. Empty cells represent missing values that result from the design of the experiment when the respective value does not occur and could thus not be measured. For example, the columns of half of the cells are left blank since 2008 when on the plot replicates was given up. Missing values that resulted from methodological problems, sampling errors, or lost samples/data are marked with "-9999".
	This datasets is part of a collection of time series of biomass measurements in the Jena Experiment since 2002 (doi:10.1594/PANGAEA.866358). Similar data from other experiments (e.g. Main Experiment, Dominance Experiment; see details above), other years, or other methods quantifying related data might be available in this collection.
Parameter(s):	Experimental plot (Experimental plot) * COMMENT: Detailed explanations of plots and the plant diversity gradient are provided in the section further details.
	Height above ground, minimum [m] (Height min) * COMMENT: Soil surface
	Height above ground, maximum [m] (Height max) * COMMENT: rough approximation of maximum vegetation height
	HEIGHT above ground [m] (Height) * GEOCODE * COMMENT: Average of min and max value
	Date/time start (Date/time start) * COMMENT: of sampling campaign
	Date/time end (Date/time end) * COMMENT: of sampling campaign
	Replicate (Replicate) * COMMENT: Speciefies if multiple samples per plot have been taken and are provided in the data file.
	Sown plant community, biomass as dry weight [g/m**2] (Sown plant biom) * COMMENT: Measured on plot level
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	2477 data points
*/
Experimental plot	Height min [m]	Height max [m]	Height [m]	Date/time start	Date/time end	Replicate	Sown plant biom [g/m**2]
B3B045	0	1	0.5	2002-09-03	2002-09-13	mean	
B3B047	0	1	0.5	2002-09-03	2002-09-13	1	14.00
B3B047	0	1	0.5	2002-09-03	2002-09-13	2	7.00
B3B047	0	1	0.5	2002-09-03	2002-09-13	mean	11.00
B3B052	0	1	0.5	2002-09-03	2002-09-13	1	21.00
B3B052	0	1	0.5	2002-09-03	2002-09-13	2	19.00
B3B052	0	1	0.5	2002-09-03	2002-09-13	mean	20.00
B3B053	0	1	0.5	2002-09-03	2002-09-13	1	39.00
B3B053	0	1	0.5	2002-09-03	2002-09-13	2	63.00
B3B053	0	1	0.5	2002-09-03	2002-09-13	mean	51.00
B3B056	0	1	0.5	2002-09-03	2002-09-13	1	105.00
B3B056	0	1	0.5	2002-09-03	2002-09-13	2	81.00
B3B056	0	1	0.5	2002-09-03	2002-09-13	mean	93.00
B3B057	0	1	0.5	2002-09-03	2002-09-13	1	374.00
B3B057	0	1	0.5	2002-09-03	2002-09-13	2	302.00
B3B057	0	1	0.5	2002-09-03	2002-09-13	mean	338.00
B3B058	0	1	0.5	2002-09-03	2002-09-13	1	
B3B058	0	1	0.5	2002-09-03	2002-09-13	2	
B3B058	0	1	0.5	2002-09-03	2002-09-13	mean	
B3B061	0	1	0.5	2002-09-03	2002-09-13	1	464.00
B3B061	0	1	0.5	2002-09-03	2002-09-13	2	494.00
B3B061	0	1	0.5	2002-09-03	2002-09-13	mean	479.00
B3B067	0	1	0.5	2002-09-03	2002-09-13	1	345.00
B3B067	0	1	0.5	2002-09-03	2002-09-13	2	235.00
B3B067	0	1	0.5	2002-09-03	2002-09-13	mean	290.00
B3B073	0	1	0.5	2002-09-03	2002-09-13	1	266.00
B3B073	0	1	0.5	2002-09-03	2002-09-13	2	350.00
B3B073	0	1	0.5	2002-09-03	2002-09-13	mean	308.00
B3B078	0	1	0.5	2002-09-03	2002-09-13	1	178.00
B3B078	0	1	0.5	2002-09-03	2002-09-13	2	159.00
B3B078	0	1	0.5	2002-09-03	2002-09-13	mean	169.00
B3B080	0	1	0.5	2002-09-03	2002-09-13	1	27.00
B3B080	0	1	0.5	2002-09-03	2002-09-13	2	29.00
B3B080	0	1	0.5	2002-09-03	2002-09-13	mean	28.00
B3B083	0	1	0.5	2002-09-03	2002-09-13	1	21.00
B3B083	0	1	0.5	2002-09-03	2002-09-13	2	93.00
B3B083	0	1	0.5	2002-09-03	2002-09-13	mean	57.00
B3B092	0	1	0.5	2002-09-03	2002-09-13	1	698.00
B3B092	0	1	0.5	2002-09-03	2002-09-13	2	541.00
B3B092	0	1	0.5	2002-09-03	2002-09-13	mean	620.00
B3B095	0	1	0.5	2002-09-03	2002-09-13	1	537.00
B3B095	0	1	0.5	2002-09-03	2002-09-13	2	511.00
B3B095	0	1	0.5	2002-09-03	2002-09-13	mean	524.00
B4B001	0	1	0.5	2002-09-03	2002-09-13	1	86.00
B4B001	0	1	0.5	2002-09-03	2002-09-13	2	98.00
B4B001	0	1	0.5	2002-09-03	2002-09-13	mean	92.00
B4B004	0	1	0.5	2002-09-03	2002-09-13	1	340.00
B4B004	0	1	0.5	2002-09-03	2002-09-13	2	558.00
B4B004	0	1	0.5	2002-09-03	2002-09-13	mean	449.00
B4B011	0	1	0.5	2002-09-03	2002-09-13	1	140.00
B4B011	0	1	0.5	2002-09-03	2002-09-13	2	64.00
B4B011	0	1	0.5	2002-09-03	2002-09-13	mean	102.00
B4B013	0	1	0.5	2002-09-03	2002-09-13	1	538.00
B4B013	0	1	0.5	2002-09-03	2002-09-13	2	541.00
B4B013	0	1	0.5	2002-09-03	2002-09-13	mean	539.00
B4B017	0	1	0.5	2002-09-03	2002-09-13	1	164.00
B4B017	0	1	0.5	2002-09-03	2002-09-13	2	91.00
B4B017	0	1	0.5	2002-09-03	2002-09-13	mean	128.00
B4B025	0	1	0.5	2002-09-03	2002-09-13	1	
B4B025	0	1	0.5	2002-09-03	2002-09-13	2	
B4B025	0	1	0.5	2002-09-03	2002-09-13	mean	
B4B027	0	1	0.5	2002-09-03	2002-09-13	1	6.00
B4B027	0	1	0.5	2002-09-03	2002-09-13	2	0.00
B4B027	0	1	0.5	2002-09-03	2002-09-13	mean	3.00
B4B028	0	1	0.5	2002-09-03	2002-09-13	1	
B4B028	0	1	0.5	2002-09-03	2002-09-13	2	
B4B028	0	1	0.5	2002-09-03	2002-09-13	mean	
B4B029	0	1	0.5	2002-09-03	2002-09-13	1	0.00
B4B029	0	1	0.5	2002-09-03	2002-09-13	2	34.00
B4B029	0	1	0.5	2002-09-03	2002-09-13	mean	17.00
B4B030	0	1	0.5	2002-09-03	2002-09-13	1	147.00
B4B030	0	1	0.5	2002-09-03	2002-09-13	2	112.00
B4B030	0	1	0.5	2002-09-03	2002-09-13	mean	130.00
B4B040	0	1	0.5	2002-09-03	2002-09-13	1	244.00
B4B040	0	1	0.5	2002-09-03	2002-09-13	2	211.00
B4B040	0	1	0.5	2002-09-03	2002-09-13	mean	228.00
B4B041	0	1	0.5	2002-09-03	2002-09-13	1	275.00
B4B041	0	1	0.5	2002-09-03	2002-09-13	2	460.00
B4B041	0	1	0.5	2002-09-03	2002-09-13	mean	367.00
B4B048	0	1	0.5	2002-09-03	2002-09-13	1	316.00
B4B048	0	1	0.5	2002-09-03	2002-09-13	2	372.00
B4B048	0	1	0.5	2002-09-03	2002-09-13	mean	344.00
B4B049	0	1	0.5	2002-09-03	2002-09-13	1	177.00
B4B049	0	1	0.5	2002-09-03	2002-09-13	2	199.00
B4B049	0	1	0.5	2002-09-03	2002-09-13	mean	188.00
B4B051	0	1	0.5	2002-09-03	2002-09-13	1	212.00
B4B051	0	1	0.5	2002-09-03	2002-09-13	2	270.00
B4B051	0	1	0.5	2002-09-03	2002-09-13	mean	241.00
B4B057	0	1	0.5	2002-09-03	2002-09-13	1	235.00
B4B057	0	1	0.5	2002-09-03	2002-09-13	2	205.00
B4B057	0	1	0.5	2002-09-03	2002-09-13	mean	220.00
B4B058	0	1	0.5	2002-09-03	2002-09-13	1	354.00
B4B058	0	1	0.5	2002-09-03	2002-09-13	2	245.00
B4B058	0	1	0.5	2002-09-03	2002-09-13	mean	300.00
B4B059	0	1	0.5	2002-09-03	2002-09-13	1	15.00
B4B059	0	1	0.5	2002-09-03	2002-09-13	2	26.00
B4B059	0	1	0.5	2002-09-03	2002-09-13	mean	20.00
B4B060	0	1	0.5	2002-09-03	2002-09-13	1	294.00
B4B060	0	1	0.5	2002-09-03	2002-09-13	2	289.00
B4B060	0	1	0.5	2002-09-03	2002-09-13	mean	292.00
B4B062	0	1	0.5	2002-09-03	2002-09-13	1	
B4B062	0	1	0.5	2002-09-03	2002-09-13	2	
B4B062	0	1	0.5	2002-09-03	2002-09-13	mean	
B4B063	0	1	0.5	2002-09-03	2002-09-13	1	215.00
B4B063	0	1	0.5	2002-09-03	2002-09-13	2	220.00
B4B063	0	1	0.5	2002-09-03	2002-09-13	mean	218.00
B4B066	0	1	0.5	2002-09-03	2002-09-13	1	338.00
B4B066	0	1	0.5	2002-09-03	2002-09-13	2	401.00
B4B066	0	1	0.5	2002-09-03	2002-09-13	mean	369.00
B4B070	0	1	0.5	2002-09-03	2002-09-13	1	114.00
B4B070	0	1	0.5	2002-09-03	2002-09-13	2	74.00
B4B070	0	1	0.5	2002-09-03	2002-09-13	mean	94.00
B4B071	0	1	0.5	2002-09-03	2002-09-13	1	75.00
B4B071	0	1	0.5	2002-09-03	2002-09-13	2	69.00
B4B071	0	1	0.5	2002-09-03	2002-09-13	mean	72.00
B4B075	0	1	0.5	2002-09-03	2002-09-13	1	162.00
B4B075	0	1	0.5	2002-09-03	2002-09-13	2	159.00
B4B075	0	1	0.5	2002-09-03	2002-09-13	mean	160.00
B4B086	0	1	0.5	2002-09-03	2002-09-13	1	512.00
B4B086	0	1	0.5	2002-09-03	2002-09-13	2	378.00
B4B086	0	1	0.5	2002-09-03	2002-09-13	mean	445.00
B4B087	0	1	0.5	2002-09-03	2002-09-13	1	430.00
B4B087	0	1	0.5	2002-09-03	2002-09-13	2	438.00
B4B087	0	1	0.5	2002-09-03	2002-09-13	mean	434.00
B4B089	0	1	0.5	2002-09-03	2002-09-13	1	62.00
B4B089	0	1	0.5	2002-09-03	2002-09-13	2	24.00
B4B089	0	1	0.5	2002-09-03	2002-09-13	mean	43.00
B4B091	0	1	0.5	2002-09-03	2002-09-13	1	191.00
B4B091	0	1	0.5	2002-09-03	2002-09-13	2	252.00
B4B091	0	1	0.5	2002-09-03	2002-09-13	mean	221.00
B4B096	0	1	0.5	2002-09-03	2002-09-13	1	439.00
B4B096	0	1	0.5	2002-09-03	2002-09-13	2	
B4B096	0	1	0.5	2002-09-03	2002-09-13	mean	439.00
