/* DATA DESCRIPTION:
Citation:	Weisser, Wolfgang; Weigelt, Alexandra (2015): Aboveground community and species-specific plant biomass from the Jena Experiment (Main Experiment, year 2007). PANGAEA, https://doi.org/10.1594/PANGAEA.846583, 
B1A15	0.03	1	0.485	2007-08-01	2007-08-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.100	24.300	34.300	0.000																																							24.300																					
B1A15	0.03	1	0.485	2007-08-01	2007-08-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	32.800	56.200	45.800	0.000																																							56.200																					
B1A15	0.03	1	0.485	2007-08-01	2007-08-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	62.300	55.700	0.000																																							62.300																					
B1A15	0.03	1	0.485	2007-08-01	2007-08-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.300	47.600	70.533	0.000																																																												
B1A16	0.03	1	0.485	2007-05-01	2007-05-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.600	182.500	17.400	0.000																	66.400								116.100																																			
B1A16	0.03	1	0.485	2007-05-01	2007-05-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.200	191.700	26.100	0.000																	43.500								148.200																																			
B1A16	0.03	1	0.485	2007-05-01	2007-05-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.800	213.400	26.600	0.000																	79.100								134.300																																			
B1A16	0.03	1	0.485	2007-05-01	2007-05-01	4	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.100	172.600	51.000	0.000																	66.000								106.600																																			
B1A16	0.03	1	0.485	2007-05-01	2007-05-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.675	190.050	30.275	0.000																																																												
B1A16	0.03	1	0.485	2007-08-01	2007-08-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	25.800	65.900	53.600	0.000																	5.500								60.400																																			
B1A16	0.03	1	0.485	2007-08-01	2007-08-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	11.600	84.900	14.600	0.000																	0.500								84.400																																			
B1A16	0.03	1	0.485	2007-08-01	2007-08-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.800	102.100	39.800	0.000																	13.800								88.300																																			
B1A16	0.03	1	0.485	2007-08-01	2007-08-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	17.067	84.300	34.700	0.000																																																												
B1A17	0.03	1	0.485	2007-05-01	2007-05-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	10.400	242.100	19.300	0.000				210.000																																				32.100																				
B1A17	0.03	1	0.485	2007-05-01	2007-05-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.100	188.100	37.700	0.000				167.500																																				20.600																				
B1A17	0.03	1	0.485	2007-05-01	2007-05-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	29.800	259.000	90.900	0.000				258.500																																				0.500																				
B1A17	0.03	1	0.485	2007-05-01	2007-05-01	4	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	12.700	165.000	55.300	0.000				129.900																																				35.100																				
B1A17	0.03	1	0.485	2007-05-01	2007-05-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	15.000	213.550	50.800	0.000																																																												
B1A17	0.03	1	0.485	2007-08-01	2007-08-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	68.900	101.200	74.900	0.000				70.800																																				30.400																				
B1A17	0.03	1	0.485	2007-08-01	2007-08-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	14.200	218.000	25.800	0.000				122.200																																				95.800																				
B1A17	0.03	1	0.485	2007-08-01	2007-08-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	26.600	159.100	88.000	0.000				37.600																																				121.500																				
B1A17	0.03	1	0.485	2007-08-01	2007-08-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	36.567	159.433	42.667	0.000																																																												
B1A18	0.03	1	0.485	2007-05-01	2007-05-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	255.300	0.000																												0.000																																
B1A18	0.03	1	0.485	2007-05-01	2007-05-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	184.200	0.000																												0.000																																
B1A18	0.03	1	0.485	2007-05-01	2007-05-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.690	0.000	126.300	0.000																												0.000																																
B1A18	0.03	1	0.485	2007-05-01	2007-05-01	4	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.300	70.400	24.700	0.000																												70.400																																
B1A18	0.03	1	0.485	2007-05-01	2007-05-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.748	17.600	147.625	0.000																																																												
B1A18	0.03	1	0.485	2007-08-01	2007-08-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.200	8.800	150.000	0.000																												8.800																																
B1A18	0.03	1	0.485	2007-08-01	2007-08-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.800	10.700	-9999.000	0.000																												10.700																																
B1A18	0.03	1	0.485	2007-08-01	2007-08-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	22.500	-9999.000	0.000																												22.500																																
B1A18	0.03	1	0.485	2007-08-01	2007-08-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.333	14.000	-9999.000	0.000																																																												
B1A19	0.03	1	0.485	2007-05-01	2007-05-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	12.600	242.600	94.700	2.500						223.900									4.300													4.500						9.900																										
B1A19	0.03	1	0.485	2007-05-01	2007-05-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	11.700	248.200	65.300	0.000						223.700									10.600													4.300						9.600																										
B1A19	0.03	1	0.485	2007-05-01	2007-05-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	12.400	235.900	31.900	0.000						206.200									9.200													4.600						15.900																										
B1A19	0.03	1	0.485	2007-05-01	2007-05-01	4	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	9.900	172.200	157.300	0.000						136.000									4.600													8.600						23.000																										
B1A19	0.03	1	0.485	2007-05-01	2007-05-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	11.650	224.725	87.300	0.625																																																												
B1A19	0.03	1	0.485	2007-08-01	2007-08-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	10.500	300.800	50.900	0.000						138.900									4.100													157.800						0.000																										
B1A19	0.03	1	0.485	2007-08-01	2007-08-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	16.200	201.500	65.300	3.400						101.900									19.700													79.900						0.000																										
B1A19	0.03	1	0.485	2007-08-01	2007-08-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	10.000	215.300	9.100	0.000						178.700									6.200													30.400						0.000																										
B1A19	0.03	1	0.485	2007-08-01	2007-08-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	12.233	239.200	29.933	1.133																																																												
B1A20	0.03	1	0.485	2007-05-01	2007-05-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	28.200	761.800	8.600	1.300		186.600																		5.400	0.000		0.000	0.000	47.200						16.900	0.300										25.400			0.000		0.000			2.800		423.400	38.500				0.000		15.300	
B1A20	0.03	1	0.485	2007-05-01	2007-05-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.300	439.050	12.300	0.000		150.400																		0.000	0.400		0.000	0.000	7.700						7.000	0.900										180.500			0.050		0.000			0.000		92.100	0.000				0.000		0.000	
B1A20	0.03	1	0.485	2007-05-01	2007-05-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	27.100	500.200	11.100	0.000		11.100																		0.000	0.000		0.000	0.000	2.900						16.800	28.400										5.200			0.000		0.000			0.000		222.400	209.600				0.000		3.800	
B1A20	0.03	1	0.485	2007-05-01	2007-05-01	4	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	16.500	888.500	4.200	27.400		185.600																		0.000	0.000		0.000	2.600	8.500						27.900	1.000										71.000			0.000		0.000			0.000		369.700	218.500				0.000		3.700	
B1A20	0.03	1	0.485	2007-05-01	2007-05-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	19.775	647.388	9.050	7.175																																																												
B1A20	0.03	1	0.485	2007-08-01	2007-08-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	59.200	593.500	13.100	0.000		147.500																		4.800	0.000		0.000	0.000	147.900						14.700	0.200										278.400			0.000		0.000			0.000		0.000	0.000				0.000		0.000	
B1A20	0.03	1	0.485	2007-08-01	2007-08-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	67.000	159.700	0.720	0.000		83.600																		0.000	0.000		0.000	0.000	42.300						0.600	26.400										4.900			0.000		0.000			0.000		1.900	0.000				0.000		0.000	
B1A20	0.03	1	0.485	2007-08-01	2007-08-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	31.800	244.200	50.300	0.000		205.400																		0.000	0.000		0.000	0.000	0.700						20.400	0.000										3.900			0.000		0.000			0.000		10.400	3.400				0.000		0.000	
B1A20	0.03	1	0.485	2007-08-01	2007-08-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	52.667	332.467	17.007	0.000																																																												
B1A21	0.03	1	0.485	2007-05-01	2007-05-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.720	268.810	99.900	0.000												87.600			0.000																	15.010							166.200																					
B1A21	0.03	1	0.485	2007-05-01	2007-05-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.480	131.590	100.400	0.000												4.110			5.320																	39.760							82.400																					
B1A21	0.03	1	0.485	2007-05-01	2007-05-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.330	168.970	67.350	0.000												9.690			14.270																	54.110							90.900																					
B1A21	0.03	1	0.485	2007-05-01	2007-05-01	4	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	12.790	216.180	123.400	0.000												41.860			4.610																	25.110							144.600																					
B1A21	0.03	1	0.485	2007-05-01	2007-05-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.330	196.388	97.762	0.000																																																												
B1A21	0.03	1	0.485	2007-08-01	2007-08-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	16.800	71.400	122.300	0.000												9.600			0.000																	60.100							1.700																					
B1A21	0.03	1	0.485	2007-08-01	2007-08-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	17.400	115.500	45.000	0.000												72.000			3.600																	31.900							8.000																					
B1A21	0.03	1	0.485	2007-08-01	2007-08-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.600	58.400	32.200	0.000												7.300			4.700																	37.200							9.200																					
B1A21	0.03	1	0.485	2007-08-01	2007-08-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	15.933	81.767	47.000	0.000																																																												
B1A22	0.03	1	0.485	2007-05-01	2007-05-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	11.270	1379.400	1.250	23.060	0.000	148.500	70.200	52.100	0.000	5.540	47.400	0.000	0.000	0.000	39.260	0.000	0.490	0.000	0.000	8.380	0.000	87.300	44.500	0.000	0.000	7.990	0.000	0.000	17.010	0.000	0.000	0.000	0.000	5.050	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.070	95.900	0.000	0.000	0.000	0.510	0.000	0.000	0.000	0.000	6.170	0.000	39.240	689.700	0.000	0.000	0.000	0.000	11.060	0.000	1.030
B1A22	0.03	1	0.485	2007-05-01	2007-05-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	44.700	791.940	0.470	12.930	0.000	0.000	39.200	30.800	0.000	0.000	0.000	0.000	0.000	0.000	195.000	0.000	0.000	0.000	0.000	0.000	0.000	114.000	0.000	0.000	0.000	10.920	0.000	0.000	56.700	0.000	0.000	0.000	0.000	1.430	0.000	7.600	0.000	0.000	0.000	0.000	5.150	0.620	0.000	4.130	1.310	0.000	0.000	1.090	0.000	55.300	0.000	0.000	0.520	0.000	0.000	4.820	261.800	0.000	0.000	0.000	0.000	0.000	0.000	1.550
B1A22	0.03	1	0.485	2007-05-01	2007-05-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	32.380	1090.560	0.000	6.090	0.000	20.400	0.000	26.700	0.000	26.700	0.670	0.000	0.000	0.000	317.300	0.000	0.000	75.300	0.000	18.200	0.000	22.700	190.400	0.000	0.000	10.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.100	0.000	0.000	12.600	4.400	9.800	0.000	0.000	20.000	0.000	0.000	305.600	0.000	0.000	0.000	0.000	0.000	1.590	4.900	0.000
B1A22	0.03	1	0.485	2007-05-01	2007-05-01	4	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	22.480	977.660	0.000	13.090	0.000	0.000	10.200	1.800	0.000	135.800	0.670	0.000	0.000	0.000	35.000	0.000	0.000	5.120	0.000	7.460	1.240	297.500	0.000	0.000	0.000	0.000	0.790	0.000	75.900	0.000	0.000	0.000	0.000	5.810	12.890	1.190	0.000	0.000	0.000	0.000	11.360	0.000	0.530	0.000	5.000	0.000	0.000	0.000	0.000	35.000	0.000	0.000	0.000	2.380	0.000	5.960	225.800	0.000	0.000	0.000	0.000	0.000	83.800	16.460
B1A22	0.03	1	0.485	2007-05-01	2007-05-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	27.708	1059.890	0.430	13.792																																																												
B1A22	0.03	1	0.485	2007-08-01	2007-08-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	45.100	294.000	0.000	0.000	0.000	2.000	0.000	22.100	0.000	0.000	14.000	0.000	0.000	0.000	27.100	0.000	0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.800	0.000	0.000	89.900	1.300	0.000	0.000	0.000	0.000	14.200	0.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	53.200	0.000	0.000	0.500	0.000	42.900	0.000	0.000	5.700	0.000	0.000	0.000	9.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000
B1A22	0.03	1	0.485	2007-08-01	2007-08-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	18.800	371.700	0.000	0.000	0.000	2.300	0.000	22.600	0.000	64.500	0.000	0.000	0.000	0.000	26.200	7.700	0.100	0.000	0.000	1.400	0.000	0.000	9.600	0.000	0.000	2.900	0.000	0.000	35.000	0.000	0.000	0.000	0.000	0.800	17.200	3.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	39.700	0.000	0.000	7.100	0.000	122.300	0.000	2.100	5.800	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
B1A22	0.03	1	0.485	2007-08-01	2007-08-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	12.000	331.800	0.000	0.000	0.000	0.000	0.000	13.800	0.000	0.000	0.000	0.000	0.000	0.000	124.600	0.000	0.000	0.000	0.000	0.000	0.000	0.300	0.000	0.000	0.000	2.100	0.000	0.000	73.000	0.000	0.000	0.000	0.000	1.000	13.800	0.000	0.000	0.000	0.000	0.000	0.000	82.200	0.000	0.000	0.400	0.000	0.000	13.200	0.000	7.000	0.000	0.000	0.000	0.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
B1A22	0.03	1	0.485	2007-08-01	2007-08-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	25.300	332.500	0.000	0.000																																																												
B2A01	0.03	1	0.485	2007-05-01	2007-05-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.200	602.350	97.100	0.000		88.000			1.150																							0.000																														513.200		
B2A01	0.03	1	0.485	2007-05-01	2007-05-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	9.400	388.400	112.900	0.000		181.700			13.800																							0.000																														192.900		
B2A01	0.03	1	0.485	2007-05-01	2007-05-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	9.000	438.030	144.200	0.000		141.000			2.830																							0.000																														294.200		
B2A01	0.03	1	0.485	2007-05-01	2007-05-01	4	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	281.800	112.100	0.000		99.300			25.400																							0.000																														157.100		
B2A01	0.03	1	0.485	2007-05-01	2007-05-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.150	427.645	116.575	0.000																																																												
B2A01	0.03	1	0.485	2007-08-01	2007-08-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	16.900	301.300	17.800	0.000		190.900			0.800																							0.000																														109.600		
B2A01	0.03	1	0.485	2007-08-01	2007-08-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	16.200	208.300	34.300	0.000		82.000			0.000																							84.600																														41.700		
B2A01	0.03	1	0.485	2007-08-01	2007-08-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.300	321.620	0.800	0.000		178.500			0.120																							11.100																														131.900		
B2A01	0.03	1	0.485	2007-08-01	2007-08-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.467	277.073	13.833	0.000																																																												
B2A02	0.03	1	0.485	2007-05-01	2007-05-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.800	433.000	14.200	0.000													356.800						76.200																																									
B2A02	0.03	1	0.485	2007-05-01	2007-05-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	16.200	413.700	9.400	0.000													337.900						75.800																																									
B2A02	0.03	1	0.485	2007-05-01	2007-05-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.200	355.100	6.700	0.000													330.600						24.500																																									
B2A02	0.03	1	0.485	2007-05-01	2007-05-01	4	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	9.800	322.900	1.700	0.400													229.800						93.100																																									
B2A02	0.03	1	0.485	2007-05-01	2007-05-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	10.750	381.175	8.000	0.100																																																												
B2A02	0.03	1	0.485	2007-08-01	2007-08-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	20.900	191.500	0.000	0.000													116.200						75.300																																									
B2A02	0.03	1	0.485	2007-08-01	2007-08-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	19.100	196.600	0.000	0.000													125.600						71.000																																									
B2A02	0.03	1	0.485	2007-08-01	2007-08-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	23.700	165.900	2.200	0.000													102.100						63.800																																									
B2A02	0.03	1	0.485	2007-08-01	2007-08-01	mean	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	21.233	184.667	1.000	0.000																																																												
B2A03	0.03	1	0.485	2007-05-01	2007-05-01	1	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	28.600	1651.780	0.000	8.180	0.000	0.000	0.000	74.600	4.620	46.300	0.000	0.000	0.000	0.000	47.000	0.000	2.850	0.980	0.000	35.300	0.000	171.700	60.200	0.000	0.000	12.500	0.000	0.000	2.610	0.000	0.000	0.000	0.000	0.220	0.000	0.190	0.000	0.000	0.000	0.000	106.000	0.000	48.500	0.000	6.110	0.000	0.000	0.000	0.000	1.920	0.000	0.000	0.000	0.000	0.000	0.040	1007.700	0.000	0.000	0.000	0.000	22.440	0.000	0.000
B2A03	0.03	1	0.485	2007-05-01	2007-05-01	2	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	9.480	410.860	1.990	4.890	0.000	0.000	0.000	0.000	0.000	5.980	3.410	0.000	0.000	0.000	67.000	0.000	0.000	0.000	0.000	0.000	0.000	60.900	18.880	0.000	0.000	1.690	0.380	0.000	1.740	0.000	0.000	0.000	0.000	0.960	9.430	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.120	0.000	179.000	0.880	0.000	0.000	0.000	0.160	0.000	0.000	0.000	2.430	0.000	54.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
B2A03	0.03	1	0.485	2007-05-01	2007-05-01	3	mown2	weededALL	AAAAA.A	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.420	581.200	0.000	9.340	0.000	47.800	12.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13.300	0.780	0.000	0.000	0.000	0.000	0.000	193.700	0.000	0.000	0.000	6.640	0.000	0.000	21.900	0.000	0.000	0.000	0.000	0.000	0.190	0.000	0.000	0.000	0.000	0.000	0.000	0.000	60.900	0.000	0.000	0.000	0.000	0.000	0.000	34.800	0.000	0.000	9.200	11.100	0.000	4.490	163.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000
