/* DATA DESCRIPTION:
Citation:	Weisser, Wolfgang; Weigelt, Alexandra (2016): Aboveground community and species-specific plant biomass from the Jena Experiment (Main Experiment, year 2009). PANGAEA, https://doi.org/10.1594/PANGAEA.866304, 
B1A15	0	1	0.5	2009-08-24	2009-08-28	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	2.30	19.00	11.50																																				11.50																								
B1A15	0	1	0.5	2009-08-24	2009-08-28	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	1.77	20.70	15.73																																				15.73																								
B1A16	0	1	0.5	2009-05-25	2009-05-29	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.70	0.00	9.50	54.80														14.20								40.60																																						
B1A16	0	1	0.5	2009-05-25	2009-05-29	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00	51.10	20.70														11.30								9.40																																						
B1A16	0	1	0.5	2009-05-25	2009-05-29	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00	89.50	27.00														5.00								22.00																																						
B1A16	0	1	0.5	2009-05-25	2009-05-29	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.90	0.00	50.03	34.17														10.17								24.00																																						
B1A16	0	1	0.5	2009-08-24	2009-08-28	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	17.60	1.70	75.90														1.30								74.60																																						
B1A16	0	1	0.5	2009-08-24	2009-08-28	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	4.80	22.00	83.60														1.70								81.90																																						
B1A16	0	1	0.5	2009-08-24	2009-08-28	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	11.30	13.10	93.20														3.40								89.80																																						
B1A16	0	1	0.5	2009-08-24	2009-08-28	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	11.23	12.27	84.23														2.13								82.10																																						
B1A17	0	1	0.5	2009-05-25	2009-05-29	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	2.40	50.50	112.85	112.80																																				0.05																							
B1A17	0	1	0.5	2009-05-25	2009-05-29	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.70	138.00	35.60	32.50																																				3.10																							
B1A17	0	1	0.5	2009-05-25	2009-05-29	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	3.00	63.80	117.10	117.10																																				0.00																							
B1A17	0	1	0.5	2009-05-25	2009-05-29	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	2.03	84.10	88.52	87.47																																				1.05																							
B1A17	0	1	0.5	2009-08-24	2009-08-28	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	15.80	13.40	64.50	54.90																																				9.60																							
B1A17	0	1	0.5	2009-08-24	2009-08-28	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	14.30	50.80	6.41	5.50																																				0.91																							
B1A17	0	1	0.5	2009-08-24	2009-08-28	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	9.90	86.90	19.30	17.70																																				1.60																							
B1A17	0	1	0.5	2009-08-24	2009-08-28	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	13.33	50.37	30.07	26.03																																				4.04																							
B1A18	0	1	0.5	2009-05-25	2009-05-29	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00	47.20	14.10																									14.10																																			
B1A18	0	1	0.5	2009-05-25	2009-05-29	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00	24.20	6.20																									6.20																																			
B1A18	0	1	0.5	2009-05-25	2009-05-29	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00	60.60	5.50																									5.50																																			
B1A18	0	1	0.5	2009-05-25	2009-05-29	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00	44.00	8.60																									8.60																																			
B1A18	0	1	0.5	2009-08-24	2009-08-28	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	1.90	41.40	19.70																									19.70																																			
B1A18	0	1	0.5	2009-08-24	2009-08-28	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00	6.70	58.50																									58.50																																			
B1A18	0	1	0.5	2009-08-24	2009-08-28	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	2.00	68.40	18.10																									18.10																																			
B1A18	0	1	0.5	2009-08-24	2009-08-28	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	1.30	38.83	32.10																									32.10																																			
B1A19	0	1	0.5	2009-05-25	2009-05-29	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	2.00	8.40	119.40			110.40									8.80													0.20						0.00																													
B1A19	0	1	0.5	2009-05-25	2009-05-29	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.60	4.50	66.60	96.30			87.40									8.90													0.00						0.00																													
B1A19	0	1	0.5	2009-05-25	2009-05-29	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00	29.30	98.81			88.80									9.10													0.91						0.00																													
B1A19	0	1	0.5	2009-05-25	2009-05-29	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.20	2.17	34.77	104.84			95.53									8.93													0.37						0.00																													
B1A19	0	1	0.5	2009-08-24	2009-08-28	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	7.80	18.20	153.07			153.00									0.07													0.00						0.00																													
B1A19	0	1	0.5	2009-08-24	2009-08-28	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	6.00	29.20	217.00			215.20									0.90													0.90						0.00																													
B1A19	0	1	0.5	2009-08-24	2009-08-28	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.50	8.70	41.70	150.80			145.60									2.70													2.50						0.00																													
B1A19	0	1	0.5	2009-08-24	2009-08-28	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.83	7.50	29.70	173.62			171.27									1.22													1.13						0.00																													
B1A20	0	1	0.5	2009-05-25	2009-05-29	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.00	12.50	8.10	385.50																	4.10	0.39		0.00	0.00	3.20						272.30	103.60										1.70		0.00				0.21		0.00			0.00		0.00	0.00				0.00		0.00	
B1A20	0	1	0.5	2009-05-25	2009-05-29	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	5.10	20.00	403.13																	18.00	0.00		0.00	0.60	0.90						42.50	6.30										160.10		174.40				0.33		0.00			0.00		0.00	0.00				0.00		0.00	
B1A20	0	1	0.5	2009-05-25	2009-05-29	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.17	4.70	2.80	193.80																	0.00	0.60		0.00	0.00	3.30						12.70	4.00										8.40		163.00				0.00		0.00			1.80		0.00	0.00				0.00		0.00	
B1A20	0	1	0.5	2009-05-25	2009-05-29	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.06	7.43	10.30	327.48																	7.37	0.33		0.00	0.20	2.47						109.17	37.97										56.73		112.47				0.18		0.00			0.60		0.00	0.00				0.00		0.00	
B1A20	0	1	0.5	2009-08-24	2009-08-28	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	50.40	8.40	150.10																	1.90	0.00		0.00	0.00	2.00						39.80	8.30										39.70		58.40				0.00		0.00			0.00		0.00	0.00				0.00		0.00	
B1A20	0	1	0.5	2009-08-24	2009-08-28	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	36.00	7.60	283.40																	0.00	0.00		0.00	0.00	8.20						4.30	3.10										116.90		105.50				0.00		0.00			0.00		0.00	44.10				0.00		1.30	
B1A20	0	1	0.5	2009-08-24	2009-08-28	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	17.70	6.40	171.20																	1.60	0.60		0.00	0.00	32.80						9.90	5.30										11.00		32.50				0.40		0.00			27.70		49.40	0.00				0.00		0.00	
B1A20	0	1	0.5	2009-08-24	2009-08-28	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	34.70	7.47	201.57																	1.17	0.20		0.00	0.00	14.33						18.00	5.57										55.87		65.47				0.13		0.00			9.23		16.47	14.70				0.00		0.43	
B1A21	0	1	0.5	2009-05-25	2009-05-29	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00	94.50	78.00									72.80			1.60																	1.20							2.40																								
B1A21	0	1	0.5	2009-05-25	2009-05-29	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.70	53.70	46.30									36.40			2.00																	0.00							7.90																								
B1A21	0	1	0.5	2009-05-25	2009-05-29	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.90	1.90	111.70	27.00									12.30			8.70																	2.70							3.30																								
B1A21	0	1	0.5	2009-05-25	2009-05-29	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.97	0.87	86.63	50.43									40.50			4.10																	1.30							4.53																								
B1A21	0	1	0.5	2009-08-24	2009-08-28	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	8.20	40.10	10.35									9.90			0.00																	0.00							0.45																								
B1A21	0	1	0.5	2009-08-24	2009-08-28	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	9.60	24.50	78.20									41.40			29.60																	3.80							3.40																								
B1A21	0	1	0.5	2009-08-24	2009-08-28	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	1.50	60.60	4.18									3.90			0.00																	0.28							0.00																								
B1A21	0	1	0.5	2009-08-24	2009-08-28	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	6.43	41.73	30.91									18.40			9.87																	1.36							1.28																								
B1A22	0	1	0.5	2009-05-25	2009-05-29	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	12.80	3.30	2.10	389.56	91.70	0.00	1.50	0.11	0.00	0.00	0.00	3.90	0.00	0.00	0.00	0.00	0.00	0.00	28.10	0.00	0.00	6.90	13.90	0.00	0.00	15.50	0.00	0.00	3.90	0.00	2.70	9.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.60	0.00	147.60	0.16	0.10	0.00	0.00	0.00	26.60	0.39	1.00	0.00	0.00	0.00	3.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.10
B1A22	0	1	0.5	2009-05-25	2009-05-29	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.30	10.00	1.00	306.88	0.00	0.00	45.30	0.00	0.00	0.00	0.00	24.00	0.00	0.00	0.08	0.00	10.90	0.00	48.80	0.00	0.00	6.40	0.00	0.00	0.40	35.20	0.00	0.00	0.00	0.00	18.20	8.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	45.40	49.60	6.10	0.00	0.00	0.00	0.80	0.00	6.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
B1A22	0	1	0.5	2009-05-25	2009-05-29	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	18.20	9.20	0.00	642.25	3.60	0.00	0.00	0.00	0.00	0.00	0.00	10.60	0.00	0.50	0.00	0.00	0.00	0.00	31.40	0.00	0.00	0.00	1.70	0.00	0.00	5.70	1.30	0.00	0.00	1.00	21.70	28.80	0.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	450.40	0.55	0.00	11.30	0.00	43.80	1.20	0.00	3.70	0.00	0.00	22.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.10
B1A22	0	1	0.5	2009-05-25	2009-05-29	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	12.43	7.50	1.03	446.24	31.77	0.00	15.60	0.04	0.00	0.00	0.00	12.83	0.00	0.17	0.04	0.00	3.63	0.00	36.10	0.00	0.00	4.43	5.20	0.00	0.13	18.80	0.43	0.00	1.30	0.33	14.20	15.63	0.23	0.00	0.00	0.00	0.00	0.00	0.00	5.20	0.00	214.47	16.77	2.07	3.77	0.00	14.60	9.53	0.13	3.83	0.00	0.00	7.40	1.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.40
B1A22	0	1	0.5	2009-08-24	2009-08-28	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	10.40	34.20	0.00	252.55	30.40	0.00	58.00	1.60	0.00	0.00	0.00	1.80	0.00	2.00	0.00	0.00	0.00	0.00	1.70	23.50	0.00	0.18	0.57	0.00	0.00	47.50	0.00	0.00	0.00	0.00	0.00	8.90	1.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	5.20	0.00	20.40	0.00	0.00	16.90	0.00	2.80	0.00	0.00	0.00	23.70	0.00	2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
B1A22	0	1	0.5	2009-08-24	2009-08-28	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.90	12.80	0.00	282.34	15.50	0.00	0.38	1.00	0.00	0.00	0.00	2.40	0.36	0.00	0.00	0.00	0.00	0.00	4.60	0.00	0.00	1.20	1.90	0.00	0.26	34.90	0.00	0.00	0.00	0.00	60.50	18.70	0.00	0.00	0.00	0.00	0.00	0.48	0.00	1.47	0.00	29.80	5.50	0.97	0.65	0.00	0.00	0.87	4.60	23.30	0.00	0.00	39.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.00	0.00	17.50
B1A22	0	1	0.5	2009-08-24	2009-08-28	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.20	44.10	0.00	254.27	6.60	0.00	41.40	17.60	0.00	0.00	0.00	1.40	0.00	1.20	0.00	0.00	0.00	1.00	0.23	0.63	0.00	0.00	2.00	0.00	0.00	89.00	0.00	0.00	0.00	0.00	0.19	32.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36.80	0.22	0.00	0.00	0.00	0.00	5.00	0.00	14.30	0.00	0.00	3.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
B1A22	0	1	0.5	2009-08-24	2009-08-28	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.17	30.37	0.00	263.05	17.50	0.00	33.26	6.73	0.00	0.00	0.00	1.87	0.12	1.07	0.00	0.00	0.00	0.33	2.18	8.04	0.00	0.46	1.49	0.00	0.09	57.13	0.00	0.00	0.00	0.00	20.23	20.17	0.53	0.00	0.00	0.00	0.00	0.16	0.00	0.49	0.00	23.33	3.64	0.32	7.02	0.00	0.00	7.59	1.53	13.47	0.00	0.00	14.43	7.90	0.00	0.80	0.00	0.00	0.00	0.00	0.00	5.33	0.00	5.83
B2A01	0	1	0.5	2009-05-25	2009-05-29	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00	20.10	437.11		0.11																							0.00																343.40																	93.60		
B2A01	0	1	0.5	2009-05-25	2009-05-29	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00	12.80	279.01		12.61																							0.00																210.80																	55.60		
B2A01	0	1	0.5	2009-05-25	2009-05-29	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00	32.80	239.91		2.79																							3.02																234.10																	0.00		
B2A01	0	1	0.5	2009-05-25	2009-05-29	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00	21.90	318.68		5.17																							1.01																262.77																	49.73		
B2A01	0	1	0.5	2009-08-24	2009-08-28	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	19.10	5.70	370.80		0.00																							0.00																217.30																	153.50		
B2A01	0	1	0.5	2009-08-24	2009-08-28	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	24.50	31.80	245.40		2.50																							0.00																199.90																	43.00		
B2A01	0	1	0.5	2009-08-24	2009-08-28	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	6.00	5.10	166.00		0.00																							22.70																57.90																	85.40		
B2A01	0	1	0.5	2009-08-24	2009-08-28	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	16.53	14.20	260.73		0.83																							7.57																158.37																	93.97		
B2A02	0	1	0.5	2009-05-25	2009-05-29	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	0.00	43.00	131.00										89.30						41.70																																												
B2A02	0	1	0.5	2009-05-25	2009-05-29	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	7.90	55.80	210.40										164.00						46.40																																												
B2A02	0	1	0.5	2009-05-25	2009-05-29	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	2.30	39.90	182.00										107.90						74.10																																												
B2A02	0	1	0.5	2009-05-25	2009-05-29	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	3.40	46.23	174.47										120.40						54.07																																												
B2A02	0	1	0.5	2009-08-24	2009-08-28	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.10	4.60	17.90	94.60										88.50						6.10																																												
B2A02	0	1	0.5	2009-08-24	2009-08-28	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	13.90	41.30	7.10										0.00						7.10																																												
B2A02	0	1	0.5	2009-08-24	2009-08-28	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.00	4.10	39.90	115.70										95.90						19.80																																												
B2A02	0	1	0.5	2009-08-24	2009-08-28	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.37	7.53	33.03	72.47										61.47						11.00																																												
B2A03	0	1	0.5	2009-05-25	2009-05-29	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.80	11.80	0.00	498.42	14.70	0.00	273.30	0.42	1.01	0.00	0.00	13.00	0.00	0.34	0.00	0.00	0.00	0.00	14.40	0.00	0.00	7.83	0.00	0.00	3.21	55.00	0.00	0.00	0.00	0.00	1.39	0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.30	0.00	48.30	0.00	0.00	0.00	0.00	20.60	0.00	13.40	28.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
B2A03	0	1	0.5	2009-05-25	2009-05-29	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.30	17.80	0.00	907.99	296.30	0.00	0.62	0.00	0.00	0.00	0.00	353.20	0.00	0.00	0.00	0.00	0.00	0.00	23.90	3.15	0.00	0.00	1.49	0.00	0.00	32.90	11.00	1.69	0.00	0.00	1.52	30.70	0.06	0.00	0.00	0.00	0.00	33.00	0.00	3.35	0.00	0.00	0.00	8.41	0.00	0.00	0.00	61.20	0.00	11.90	0.00	0.00	33.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
B2A03	0	1	0.5	2009-05-25	2009-05-29	3	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	11.20	11.10	0.00	744.73	197.10	0.00	413.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.10	38.60	0.00	0.00	0.15	0.00	0.00	31.70	0.00	0.00	0.00	0.00	1.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.51	0.00	0.00	0.39	0.00	0.00	0.00	0.00	0.00	0.00	12.30	0.00	0.00	37.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
B2A03	0	1	0.5	2009-05-25	2009-05-29	mean	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	10.10	13.57	0.00	717.05	169.37	0.00	229.14	0.14	0.34	0.00	0.00	122.07	0.00	0.11	0.00	0.00	0.00	0.00	16.47	13.92	0.00	2.61	0.55	0.00	1.07	39.87	3.67	0.56	0.00	0.00	1.40	10.41	0.02	0.00	0.00	0.00	0.00	11.00	0.00	2.39	0.00	16.10	0.13	2.80	0.00	0.00	6.87	20.40	4.47	17.63	0.00	0.00	23.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
B2A03	0	1	0.5	2009-08-24	2009-08-28	1	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.30	12.50	0.30	363.76	25.60	0.40	1.10	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.50	0.80	0.00	0.00	0.00	0.05	0.00	0.00	60.30	0.00	0.00	0.00	0.00	0.15	11.60	0.00	0.00	0.00	0.00	0.00	0.80	0.00	0.00	0.00	248.00	3.80	0.00	0.39	0.00	0.00	0.00	0.00	0.39	0.00	0.00	4.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.90
B2A03	0	1	0.5	2009-08-24	2009-08-28	2	mown2	weededALL	AAAAA.AAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	14.80	32.90	0.00	322.69	0.00	0.00	9.90	0.00	0.00	0.00	0.00	15.50	0.00	0.00	0.00	0.00	0.00	0.15	0.00	114.90	0.14	0.00	1.60	0.00	0.00	119.90	0.00	0.00	0.00	0.00	0.00	16.00	0.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.20	0.00	0.60	0.00	0.00	0.00	0.00	10.00	3.40	0.00	0.00	4.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
