Exp,Season,year,Plot,Depth,NH4
141,June,2000,294,40-60,
141,June,2000,295,0-20,0.7717
141,June,2000,295,40-60,
141,June,2000,296,0-20,0.7571
141,June,2000,296,40-60,
141,June,2000,297,0-20,0.6007
141,June,2000,297,40-60,
141,June,2000,298,0-20,1.5746
141,June,2000,298,40-60,
141,June,2000,299,0-20,1.2361
141,June,2000,299,40-60,
141,June,2000,300,0-20,0.4277
141,June,2000,300,40-60,
141,June,2000,301,0-20,0.8855
141,June,2000,301,40-60,
141,June,2000,302,0-20,0.2922
141,June,2000,302,40-60,
141,June,2000,303,0-20,0.754
141,June,2000,303,40-60,
141,June,2000,304,0-20,0.6828
141,June,2000,304,40-60,
141,June,2000,305,0-20,0.8876
141,June,2000,305,40-60,
141,June,2000,306,0-20,0.5096
141,June,2000,306,40-60,
141,June,2000,307,0-20,0.4357
141,June,2000,307,40-60,
141,June,2000,308,0-20,0.5185
141,June,2000,308,40-60,
141,June,2000,309,0-20,0.7931
141,June,2000,309,40-60,
141,June,2000,310,0-20,0.1742
141,June,2000,310,40-60,
141,June,2000,311,0-20,0.3815
141,June,2000,311,40-60,
141,June,2000,312,0-20,0.9909
141,June,2000,312,40-60,
141,June,2000,313,0-20,0.5911
141,June,2000,313,40-60,
141,June,2000,314,0-20,0.6651
141,June,2000,314,40-60,
141,June,2000,315,0-20,0.6521
141,June,2000,315,40-60,
141,June,2000,316,0-20,0.9018
141,June,2000,316,40-60,
141,June,2000,317,0-20,1.2134
141,June,2000,317,40-60,
141,June,2000,318,0-20,1.1535
141,June,2000,318,40-60,
141,June,2000,319,0-20,0.6327
141,June,2000,319,40-60,
141,June,2000,320,0-20,0.278
141,June,2000,320,40-60,
141,June,2000,321,0-20,1.4427
141,June,2000,321,40-60,
141,June,2000,322,0-20,0.5784
141,June,2000,322,40-60,
141,June,2000,323,0-20,1.2201
141,June,2000,323,40-60,
141,June,2000,324,0-20,1.4314
141,June,2000,324,40-60,
141,June,2000,325,0-20,1.3115
141,June,2000,325,40-60,
141,June,2000,326,0-20,1.4003
141,June,2000,326,40-60,
141,June,2000,327,0-20,0.979
141,June,2000,327,40-60,
141,June,2000,328,0-20,1.2593
141,June,2000,328,40-60,
141,June,2000,329,0-20,0.9677
141,June,2000,329,40-60,
141,June,2000,330,0-20,0.4852
141,June,2000,330,40-60,
141,June,2000,331,0-20,1.6219
141,June,2000,331,40-60,
141,June,2000,332,0-20,0.6749
141,June,2000,332,40-60,
141,June,2000,333,0-20,0.8939
141,June,2000,333,40-60,
141,June,2000,334,0-20,0.4532
141,June,2000,334,40-60,
141,June,2000,335,0-20,1.0803
141,June,2000,335,40-60,
141,June,2000,336,0-20,0.7582
141,June,2000,336,40-60,
141,June,2000,337,0-20,0.5336
141,June,2000,337,40-60,
141,June,2000,338,0-20,0.1585
141,June,2000,338,40-60,
141,June,2000,339,0-20,0.7044
141,June,2000,339,40-60,
141,June,2000,340,0-20,0.6416
141,June,2000,340,40-60,
141,June,2000,341,0-20,0.4505
141,June,2000,341,40-60,
141,June,2000,342,0-20,0.8605
141,June,2000,342,40-60,
141,June,2000,343,0-20,0.9018
141,June,2000,343,40-60,
141,June,2000,344,0-20,0.6603
141,June,2000,344,40-60,
141,June,2000,345,0-20,0.6744
141,June,2000,345,40-60,
141,June,2000,346,0-20,0.8887
141,June,2000,346,40-60,
141,June,2000,347,0-20,0.6109
141,June,2000,347,40-60,
141,June,2000,348,0-20,0.6948
141,June,2000,348,40-60,
141,June,2000,349,0-20,2.1819
141,June,2000,349,40-60,
141,June,2000,350,0-20,1.0871
141,June,2000,350,40-60,
141,June,2000,351,0-20,0.731
141,June,2000,351,40-60,
141,June,2000,352,0-20,0.9152
141,June,2000,352,40-60,
141,June,2000,353,0-20,0.2843
141,June,2000,353,40-60,
141,June,2000,354,0-20,0.6702
141,June,2000,354,40-60,
141,June,2000,355,0-20,0.5171
141,June,2000,355,40-60,
141,June,2000,356,0-20,0.2721
141,June,2000,356,40-60,
141,June,2000,357,0-20,1.5557
141,June,2000,357,40-60,
141,June,2000,358,0-20,3.0017
141,June,2000,358,40-60,
141,June,2000,359,0-20,1.1999
141,June,2000,359,40-60,
141,June,2000,360,0-20,0.629
141,June,2000,360,40-60,
141,June,2000,361,0-20,1.2125
141,June,2000,361,40-60,
141,June,2000,362,0-20,1.0725
141,June,2000,362,40-60,
141,June,2000,363,0-20,0.9969
141,June,2000,363,40-60,
141,June,2000,364,0-20,0.54
141,June,2000,364,40-60,
141,June,2000,365,0-20,0.3875
141,June,2000,365,40-60,
141,June,2000,366,0-20,0.4003
141,June,2000,366,40-60,
141,June,2000,367,0-20,0.623
141,June,2000,367,40-60,
141,June,2000,368,0-20,1.133
141,June,2000,368,40-60,
141,June,2000,369,0-20,1.5427
141,June,2000,369,40-60,
141,June,2000,370,0-20,0.5853
141,June,2000,370,40-60,
141,June,2000,371,0-20,0.5029
141,June,2000,371,40-60,
141,August,2000,1,0-20,0.4215
141,August,2000,1,40-60,0
141,August,2000,2,0-20,0.8556
141,August,2000,2,40-60,0.2219
141,August,2000,3,0-20,0.9381
141,August,2000,3,40-60,0.435
141,August,2000,4,0-20,0.5912
141,August,2000,4,40-60,0.0851
141,August,2000,5,0-20,0.5474
141,August,2000,5,40-60,0.1128
141,August,2000,6,0-20,0.3336
141,August,2000,6,40-60,0.0799
141,August,2000,7,0-20,1.9965
141,August,2000,7,40-60,0.0327
141,August,2000,8,0-20,0.9658
141,August,2000,8,40-60,0.2758
141,August,2000,9,0-20,0.9207
141,August,2000,9,40-60,0.0671
141,August,2000,10,0-20,0.6453
141,August,2000,10,40-60,0.5301
141,August,2000,11,0-20,0.6771
141,August,2000,11,40-60,0.1014
141,August,2000,12,0-20,1.009
141,August,2000,12,40-60,0.0801
141,August,2000,13,0-20,0.4335
141,August,2000,13,40-60,0.3028
141,August,2000,14,0-20,0.6253
141,August,2000,14,40-60,0.0894
141,August,2000,15,0-20,0.5647
141,August,2000,15,40-60,0.0444
141,August,2000,16,0-20,0.3485
141,August,2000,16,40-60,0.6356
141,August,2000,17,0-20,0.9164
141,August,2000,17,40-60,0.1752
141,August,2000,18,0-20,1.0106
141,August,2000,18,40-60,0.8549
141,August,2000,19,0-20,0.3197
141,August,2000,19,40-60,0.3558
141,August,2000,20,0-20,1.2744
141,August,2000,20,40-60,0.0868
141,August,2000,21,0-20,1.2137
141,August,2000,21,40-60,0.2088
141,August,2000,22,0-20,1.6843
141,August,2000,22,40-60,0.2378
141,August,2000,23,0-20,0.9326
141,August,2000,23,40-60,0.165
141,August,2000,24,0-20,1.5265
141,August,2000,24,40-60,0.2132
141,August,2000,25,0-20,1.3271
141,August,2000,25,40-60,1.182
141,August,2000,26,0-20,0.4894
141,August,2000,26,40-60,0.1107
141,August,2000,27,0-20,1.0057
141,August,2000,27,40-60,0.2269
141,August,2000,28,0-20,1.2861
141,August,2000,28,40-60,0.1775
141,August,2000,29,0-20,0.7813
141,August,2000,29,40-60,0.3346
141,August,2000,30,0-20,0.1197
141,August,2000,30,40-60,0.1212
141,August,2000,31,0-20,2.2822
141,August,2000,31,40-60,0.3863
141,August,2000,32,0-20,0.2833
141,August,2000,32,40-60,0.1836
141,August,2000,33,0-20,1.6354
141,August,2000,33,40-60,0.1524
141,August,2000,34,0-20,1.701
141,August,2000,34,40-60,0.3509
141,August,2000,35,0-20,2.0003
141,August,2000,35,40-60,0.6528
141,August,2000,36,0-20,1.4826
141,August,2000,36,40-60,0.3452
141,August,2000,37,0-20,1.1861
141,August,2000,37,40-60,0.6585
141,August,2000,38,0-20,1.1164
141,August,2000,38,40-60,0.2525
141,August,2000,39,0-20,0.94
141,August,2000,39,40-60,0.2479
141,August,2000,40,0-20,0.7772
141,August,2000,40,40-60,0.1819
141,August,2000,41,0-20,0.9818
141,August,2000,41,40-60,0.0854
141,August,2000,42,0-20,0.5182
141,August,2000,42,40-60,0.0961
141,August,2000,43,0-20,0.7554
141,August,2000,43,40-60,0.1054
141,August,2000,44,0-20,0.9687
141,August,2000,44,40-60,0.8128
141,August,2000,45,0-20,0.4852
141,August,2000,45,40-60,0.2998
141,August,2000,46,0-20,0.7599
141,August,2000,46,40-60,0.3985
141,August,2000,47,0-20,0.3793
141,August,2000,47,40-60,0.4637
141,August,2000,48,0-20,1.2911
141,August,2000,48,40-60,0.669
141,August,2000,49,0-20,0.5726
141,August,2000,49,40-60,0.3011
141,August,2000,50,0-20,1.4156
141,August,2000,50,40-60,0.2305
141,August,2000,51,0-20,0.7456
141,August,2000,51,40-60,0.3662
141,August,2000,52,0-20,0.5137
141,August,2000,52,40-60,0.4069
141,August,2000,53,0-20,0.8179
141,August,2000,53,40-60,0.3087
141,August,2000,54,0-20,0.8884
141,August,2000,54,40-60,0.1582
141,August,2000,55,0-20,0.9603
141,August,2000,55,40-60,1.2303
141,August,2000,56,0-20,4.4033
141,August,2000,56,40-60,1.6727
141,August,2000,57,0-20,0.4518
141,August,2000,57,40-60,0.2493
141,August,2000,58,0-20,1.8436
141,August,2000,58,40-60,0.923
141,August,2000,59,0-20,1.4299
141,August,2000,59,40-60,0.7254
141,August,2000,60,0-20,2.8378
141,August,2000,60,40-60,1.4465
141,August,2000,61,0-20,0.6869
141,August,2000,61,40-60,0.6956
141,August,2000,62,0-20,1.1821
141,August,2000,62,40-60,0.1729
141,August,2000,63,0-20,0.8403
141,August,2000,63,40-60,0.2878
141,August,2000,64,0-20,1.1513
141,August,2000,64,40-60,0.543
141,August,2000,65,0-20,1.5444
141,August,2000,65,40-60,0.4317
141,August,2000,66,0-20,1.9469
141,August,2000,66,40-60,0.3513
141,August,2000,67,0-20,0.793
141,August,2000,67,40-60,0.3473
141,August,2000,68,0-20,1.3385
141,August,2000,68,40-60,1.0945
141,August,2000,69,0-20,1.1531
141,August,2000,69,40-60,0.2586
141,August,2000,70,0-20,0.7266
141,August,2000,70,40-60,0.256
141,August,2000,71,0-20,1.0694
141,August,2000,71,40-60,0.0976
141,August,2000,72,0-20,1.3323
141,August,2000,72,40-60,0.3738
141,August,2000,73,0-20,2.963
141,August,2000,73,40-60,0.628
141,August,2000,74,0-20,1.4936
141,August,2000,74,40-60,0.6435
141,August,2000,75,0-20,0.7692
141,August,2000,75,40-60,0.4089
141,August,2000,76,0-20,0.8527
141,August,2000,76,40-60,0.3198
141,August,2000,77,0-20,0.6127
141,August,2000,77,40-60,0.2169
141,August,2000,78,0-20,0.5897
141,August,2000,78,40-60,0.1453
141,August,2000,79,0-20,1.793
141,August,2000,79,40-60,1.1948
141,August,2000,80,0-20,1.3184
141,August,2000,80,40-60,0.3367
141,August,2000,81,0-20,0.6863
141,August,2000,81,40-60,0.7444
141,August,2000,82,0-20,0.7461
141,August,2000,82,40-60,0.3563
141,August,2000,83,0-20,1.4946
141,August,2000,83,40-60,0.4228
141,August,2000,84,0-20,2.6167
141,August,2000,84,40-60,0.5316
141,August,2000,85,0-20,0.6283
141,August,2000,85,40-60,0.3458
141,August,2000,86,0-20,0.7008
141,August,2000,86,40-60,0.4787
141,August,2000,87,0-20,1.004
141,August,2000,87,40-60,0.37
141,August,2000,88,0-20,4.0797
141,August,2000,88,40-60,0.3748
141,August,2000,89,0-20,1.0446
141,August,2000,89,40-60,0.2738
141,August,2000,90,0-20,0.5553
141,August,2000,90,40-60,0.2707
141,August,2000,91,0-20,1.0393
141,August,2000,91,40-60,0.4675
141,August,2000,92,0-20,0.5612
141,August,2000,92,40-60,0
141,August,2000,93,0-20,1.3868
141,August,2000,93,40-60,0.4397
141,August,2000,94,0-20,1.7004
141,August,2000,94,40-60,1.5148
141,August,2000,95,0-20,0.9857
141,August,2000,95,40-60,0.3048
141,August,2000,96,0-20,1.754
141,August,2000,96,40-60,0.5082
141,August,2000,97,0-20,0.9714
141,August,2000,97,40-60,0.4599
141,August,2000,98,0-20,1.1136
141,August,2000,98,40-60,0.1034
141,August,2000,99,0-20,0.8325
141,August,2000,99,40-60,0.2254
141,August,2000,100,0-20,0.7123
141,August,2000,100,40-60,0.8497
141,August,2000,101,0-20,0.6381
141,August,2000,101,40-60,0.2399
141,August,2000,102,0-20,0.8931
141,August,2000,102,40-60,0.4285
141,August,2000,103,0-20,1.7298
141,August,2000,103,40-60,0.5347
141,August,2000,104,0-20,0.8253
141,August,2000,104,40-60,0.4818
141,August,2000,105,0-20,0.8457
141,August,2000,105,40-60,0.3173
141,August,2000,106,0-20,0.8171
141,August,2000,106,40-60,0.4164
141,August,2000,107,0-20,0.7283
141,August,2000,107,40-60,0.426
141,August,2000,108,0-20,1.22
141,August,2000,108,40-60,0.9124
141,August,2000,109,0-20,1.0084
141,August,2000,109,40-60,0.3992
141,August,2000,110,0-20,1.1725
141,August,2000,110,40-60,0.5785
141,August,2000,111,0-20,1.6183
141,August,2000,111,40-60,0.3554
141,August,2000,112,0-20,4.2173
141,August,2000,112,40-60,1.0721
141,August,2000,113,0-20,2.9643
141,August,2000,113,40-60,0.6675
141,August,2000,114,0-20,3.6616
141,August,2000,114,40-60,0.6387
141,August,2000,115,0-20,1.581
141,August,2000,115,40-60,0.5774
141,August,2000,116,0-20,0.8923
141,August,2000,116,40-60,0.2211
141,August,2000,117,0-20,1.5727
141,August,2000,117,40-60,0.4372
141,August,2000,118,0-20,1.5254
141,August,2000,118,40-60,0.365
141,August,2000,119,0-20,1.111
141,August,2000,119,40-60,0.4533
141,August,2000,120,0-20,1.1596
141,August,2000,120,40-60,0.2673
141,August,2000,121,0-20,0.8613
141,August,2000,121,40-60,0.4041
141,August,2000,122,0-20,1.2773
141,August,2000,122,40-60,0.4679
141,August,2000,123,0-20,0.5674
141,August,2000,123,40-60,0.8885
141,August,2000,124,0-20,1.5318
141,August,2000,124,40-60,0.4043
141,August,2000,125,0-20,0.5836
141,August,2000,125,40-60,0.5393
141,August,2000,126,0-20,0.456
141,August,2000,126,40-60,0.1533
141,August,2000,127,0-20,1.2875
141,August,2000,127,40-60,0.6232
141,August,2000,128,0-20,0.8216
141,August,2000,128,40-60,0.3749
141,August,2000,129,0-20,0.3936
141,August,2000,129,40-60,0.3935
141,August,2000,130,0-20,1.1533
141,August,2000,130,40-60,0.4079
141,August,2000,131,0-20,1.0633
141,August,2000,131,40-60,0.2502
141,August,2000,132,0-20,1.6849
141,August,2000,132,40-60,0.9913
141,August,2000,133,0-20,1.0069
141,August,2000,133,40-60,0.3732
141,August,2000,134,0-20,0.9371
141,August,2000,134,40-60,0.6422
141,August,2000,135,0-20,0.952
141,August,2000,135,40-60,0.3153
141,August,2000,136,0-20,0.9951
141,August,2000,136,40-60,0.3169
141,August,2000,137,0-20,2.5097
141,August,2000,137,40-60,0.5514
141,August,2000,138,0-20,1.1849
141,August,2000,138,40-60,0.1762
141,August,2000,139,0-20,0.5889
141,August,2000,139,40-60,0.3248
141,August,2000,140,0-20,0.4867
141,August,2000,140,40-60,0.4958
141,August,2000,141,0-20,2.3158
141,August,2000,141,40-60,0.5356
141,August,2000,142,0-20,1.1658
141,August,2000,142,40-60,0.1922
141,August,2000,143,0-20,0.9166
141,August,2000,143,40-60,0.3954
141,August,2000,144,0-20,2.4561
141,August,2000,144,40-60,0.4779
141,August,2000,145,0-20,1.1306
141,August,2000,145,40-60,0.7817
141,August,2000,146,0-20,0.5749
141,August,2000,146,40-60,0.3778
141,August,2000,147,0-20,0.8733
141,August,2000,147,40-60,0.2298
141,August,2000,148,0-20,0.3953
141,August,2000,148,40-60,0.2399
141,August,2000,149,0-20,0.5911
141,August,2000,149,40-60,0.3863
141,August,2000,150,0-20,0.9417
141,August,2000,150,40-60,0.6724
141,August,2000,151,0-20,0.6474
141,August,2000,151,40-60,0.2558
141,August,2000,152,0-20,0.4562
141,August,2000,152,40-60,0.2543
141,August,2000,153,0-20,0.3012
141,August,2000,153,40-60,0.3223
141,August,2000,154,0-20,0.6815
141,August,2000,154,40-60,0.2898
141,August,2000,155,0-20,0.5683
141,August,2000,155,40-60,0.2259
141,August,2000,156,0-20,0.3831
141,August,2000,156,40-60,0.2037
141,August,2000,157,0-20,0.7719
141,August,2000,157,40-60,0.2495
141,August,2000,158,0-20,0.8204
141,August,2000,158,40-60,1.6478
141,August,2000,159,0-20,0.8987
141,August,2000,159,40-60,1.0369
141,August,2000,160,0-20,1.3001
141,August,2000,160,40-60,0.3917
141,August,2000,161,0-20,0.9638
141,August,2000,161,40-60,0.3747
141,August,2000,162,0-20,0.9066
141,August,2000,162,40-60,0.4495
141,August,2000,163,0-20,0.7403
141,August,2000,163,40-60,0.184
141,August,2000,164,0-20,0.7694
141,August,2000,164,40-60,0.3242
141,August,2000,165,0-20,0.4703
141,August,2000,165,40-60,0.2833
141,August,2000,166,0-20,0.5234
141,August,2000,166,40-60,0.2503
141,August,2000,167,0-20,0.8264
141,August,2000,167,40-60,0.5165
141,August,2000,168,0-20,1.8064
141,August,2000,168,40-60,0.4508
141,August,2000,169,0-20,0.4266
141,August,2000,169,40-60,0.3394
141,August,2000,170,0-20,0.9463
141,August,2000,170,40-60,0.4063
141,August,2000,171,0-20,1.115
141,August,2000,171,40-60,0.1273
141,August,2000,172,0-20,1.1009
141,August,2000,172,40-60,0.2106
141,August,2000,173,0-20,0.5815
141,August,2000,173,40-60,0.4021
141,August,2000,174,0-20,2.2517
141,August,2000,174,40-60,0.2184
141,August,2000,175,0-20,0.8992
141,August,2000,175,40-60,0.5426
141,August,2000,176,0-20,2.1347
141,August,2000,176,40-60,0.3016
141,August,2000,177,0-20,1.1469
141,August,2000,177,40-60,0.2791
141,August,2000,178,0-20,0.6257
141,August,2000,178,40-60,0.1498
141,August,2000,179,0-20,0.7854
141,August,2000,179,40-60,0.2771
141,August,2000,180,0-20,0.783
141,August,2000,180,40-60,0.2906
141,August,2000,181,0-20,1.5039
141,August,2000,181,40-60,0.5874
141,August,2000,182,0-20,0.6905
141,August,2000,182,40-60,0.3349
141,August,2000,183,0-20,1.5068
141,August,2000,183,40-60,0.245
141,August,2000,184,0-20,0.5483
141,August,2000,184,40-60,0.3698
141,August,2000,185,0-20,0.8347
141,August,2000,185,40-60,0.2833
141,August,2000,186,0-20,0.7603
141,August,2000,186,40-60,0.5789
141,August,2000,187,0-20,0.2864
141,August,2000,187,40-60,0.3195
141,August,2000,188,0-20,0.3444
141,August,2000,188,40-60,0.478
141,August,2000,189,0-20,0.5048
141,August,2000,189,40-60,0.1956
141,August,2000,190,0-20,1.3007
141,August,2000,190,40-60,0.2605
141,August,2000,191,0-20,0.2616
141,August,2000,191,40-60,0.25
141,August,2000,192,0-20,0.5412
141,August,2000,192,40-60,0.5284
141,August,2000,193,0-20,2.5815
141,August,2000,193,40-60,0.1994
141,August,2000,194,0-20,0.297
141,August,2000,194,40-60,0.2048
141,August,2000,195,0-20,2.7702
141,August,2000,195,40-60,0.4004
141,August,2000,196,0-20,1.34
141,August,2000,196,40-60,0.4508
141,August,2000,197,0-20,1.312
141,August,2000,197,40-60,0.257
141,August,2000,198,0-20,0.9964
141,August,2000,198,40-60,0.3115
141,August,2000,199,0-20,0.6545
141,August,2000,199,40-60,0.1023
141,August,2000,200,0-20,0.6539
141,August,2000,200,40-60,0.2813
141,August,2000,201,0-20,0.3004
141,August,2000,201,40-60,0.1639
141,August,2000,202,0-20,1.3262
141,August,2000,202,40-60,0.4657
141,August,2000,203,0-20,0.5498
141,August,2000,203,40-60,0.1264
141,August,2000,204,0-20,1.1355
141,August,2000,204,40-60,0.5918
141,August,2000,205,0-20,0.4484
141,August,2000,205,40-60,0.1701
141,August,2000,206,0-20,0.6579
141,August,2000,206,40-60,0.3543
141,August,2000,207,0-20,0.8223
141,August,2000,207,40-60,0.2591
141,August,2000,208,0-20,1.3727
141,August,2000,208,40-60,0.5359
141,August,2000,209,0-20,1.1519
141,August,2000,209,40-60,0.2588
141,August,2000,210,0-20,0.8917
141,August,2000,210,40-60,0.1812
141,August,2000,211,0-20,0.8177
141,August,2000,211,40-60,0.2857
141,August,2000,212,0-20,0.4717
141,August,2000,212,40-60,0.2758
141,August,2000,213,0-20,0.5702
141,August,2000,213,40-60,0.2675
141,August,2000,214,0-20,0.6235
141,August,2000,214,40-60,1.6129
141,August,2000,215,0-20,0.8478
141,August,2000,215,40-60,0.243
141,August,2000,216,0-20,0.0914
141,August,2000,216,40-60,0.0924
141,August,2000,217,0-20,0.2628
141,August,2000,217,40-60,0.1454
141,August,2000,218,0-20,0.3567
141,August,2000,218,40-60,0.252
141,August,2000,219,0-20,0.3986
141,August,2000,219,40-60,0.302
141,August,2000,220,0-20,0.5717
141,August,2000,220,40-60,0.411
141,August,2000,221,0-20,0
141,August,2000,221,40-60,0.1217
141,August,2000,222,0-20,0.1628
141,August,2000,222,40-60,0.2403
141,August,2000,223,0-20,0.5259
141,August,2000,223,40-60,0.3083
141,August,2000,224,0-20,0.5341
141,August,2000,224,40-60,0.1571
141,August,2000,225,0-20,0.2687
141,August,2000,225,40-60,0.2176
141,August,2000,226,0-20,0.6246
141,August,2000,226,40-60,0.0901
141,August,2000,227,0-20,0.7052
141,August,2000,227,40-60,0.2509
141,August,2000,228,0-20,1.2275
141,August,2000,228,40-60,0.2068
141,August,2000,229,0-20,0.8621
141,August,2000,229,40-60,0.6628
141,August,2000,230,0-20,0.4093
141,August,2000,230,40-60,0.1692
141,August,2000,231,0-20,0.6634
141,August,2000,231,40-60,0.1209
141,August,2000,232,0-20,0.6921
141,August,2000,232,40-60,0.3233
141,August,2000,233,0-20,0.5003
141,August,2000,233,40-60,0.3156
141,August,2000,234,0-20,0.4558
141,August,2000,234,40-60,0.1828
141,August,2000,235,0-20,0.6951
141,August,2000,235,40-60,0.2129
141,August,2000,236,0-20,0.5365
141,August,2000,236,40-60,0.1523
141,August,2000,237,0-20,1.7931
141,August,2000,237,40-60,0.3477
141,August,2000,238,0-20,0.5645
141,August,2000,238,40-60,0.1551
141,August,2000,239,0-20,0.2811
141,August,2000,239,40-60,0.1875
141,August,2000,240,0-20,1.3247
141,August,2000,240,40-60,0.5957
141,August,2000,241,0-20,3.3074
141,August,2000,241,40-60,0.282
141,August,2000,242,0-20,1.1455
141,August,2000,242,40-60,0.3419
141,August,2000,243,0-20,0.7526
141,August,2000,243,40-60,0.2082
141,August,2000,244,0-20,0.4254
141,August,2000,244,40-60,0.3374
141,August,2000,245,0-20,0.9905
141,August,2000,245,40-60,1.1158
141,August,2000,246,0-20,0.7024
141,August,2000,246,40-60,2.4274
141,August,2000,247,0-20,1.0306
141,August,2000,247,40-60,0.7648
141,August,2000,248,0-20,0.8843
141,August,2000,248,40-60,0.384
141,August,2000,249,0-20,0.9863
141,August,2000,249,40-60,0.7706
141,August,2000,250,0-20,0.8559
141,August,2000,250,40-60,1.2569
141,August,2000,251,0-20,0.7482
141,August,2000,251,40-60,0.3238
141,August,2000,252,0-20,0.7245
141,August,2000,252,40-60,0.251
141,August,2000,253,0-20,0.853
141,August,2000,253,40-60,0.2969
141,August,2000,254,0-20,0.4027
141,August,2000,254,40-60,0.2145
141,August,2000,255,0-20,0.6775
141,August,2000,255,40-60,0.2262
141,August,2000,256,0-20,1.6649
141,August,2000,256,40-60,1.0467
141,August,2000,257,0-20,0.4813
141,August,2000,257,40-60,0.3047
141,August,2000,258,0-20,1.2031
141,August,2000,258,40-60,0.541
141,August,2000,259,0-20,0.6595
141,August,2000,259,40-60,0.1745
141,August,2000,260,0-20,0.8457
141,August,2000,260,40-60,0.233
141,August,2000,261,0-20,1.0245
141,August,2000,261,40-60,0.4989
141,August,2000,262,0-20,1.1329
141,August,2000,262,40-60,1.1284
141,August,2000,263,0-20,0.8925
141,August,2000,263,40-60,0.3869
141,August,2000,264,0-20,1.1241
141,August,2000,264,40-60,0.2575
141,August,2000,265,0-20,0.5832
141,August,2000,265,40-60,0.8218
141,August,2000,266,0-20,1.0087
141,August,2000,266,40-60,0.5189
141,August,2000,267,0-20,1.0113
141,August,2000,267,40-60,0.7754
141,August,2000,268,0-20,0.7648
141,August,2000,268,40-60,0.2774
141,August,2000,269,0-20,1.5102
141,August,2000,269,40-60,1.9713
141,August,2000,270,0-20,0.7178
141,August,2000,270,40-60,0.1508
141,August,2000,271,0-20,4.4912
141,August,2000,271,40-60,1.5818
141,August,2000,272,0-20,0.3154
141,August,2000,272,40-60,0.6712
141,August,2000,273,0-20,4.7174
141,August,2000,273,40-60,0.6312
141,August,2000,274,0-20,0.466
141,August,2000,274,40-60,0.2644
141,August,2000,275,0-20,0.3763
141,August,2000,275,40-60,0.5029
141,August,2000,276,0-20,1.0313
141,August,2000,276,40-60,0.4041
141,August,2000,277,0-20,1.0306
141,August,2000,277,40-60,0.5107
141,August,2000,278,0-20,0.5352
141,August,2000,278,40-60,0.3136
141,August,2000,279,0-20,1.2044
141,August,2000,279,40-60,0.5394
141,August,2000,280,0-20,0.3591
141,August,2000,280,40-60,0.259
141,August,2000,281,0-20,0.5079
141,August,2000,281,40-60,0.1214
141,August,2000,282,0-20,0.7644
141,August,2000,282,40-60,0.1969
141,August,2000,283,0-20,1.1081
141,August,2000,283,40-60,0.1082
141,August,2000,284,0-20,2.0822
141,August,2000,284,40-60,2.7608
141,August,2000,285,0-20,1.9064
141,August,2000,285,40-60,1.8385
141,August,2000,286,0-20,0.7287
141,August,2000,286,40-60,0.2532
141,August,2000,287,0-20,1.2246
141,August,2000,287,40-60,0.264
141,August,2000,288,0-20,1.0303
141,August,2000,288,40-60,0.2589
141,August,2000,289,0-20,0.3816
141,August,2000,289,40-60,0.2817
141,August,2000,290,0-20,0.5708
141,August,2000,290,40-60,0.2149
141,August,2000,291,0-20,0.7874
141,August,2000,291,40-60,0.0802
141,August,2000,292,0-20,1.1643
141,August,2000,292,40-60,0.4991
141,August,2000,293,0-20,1.0255
141,August,2000,293,40-60,0.2803
141,August,2000,294,0-20,1.1204
141,August,2000,294,40-60,0.0967
141,August,2000,295,0-20,0.524
141,August,2000,295,40-60,0.3227
141,August,2000,296,0-20,0.6792
141,August,2000,296,40-60,0.2245
141,August,2000,297,0-20,0.7037
141,August,2000,297,40-60,0.4121
141,August,2000,298,0-20,0.6284
141,August,2000,298,40-60,0.4819
141,August,2000,299,0-20,0.4581
141,August,2000,299,40-60,0.2263
141,August,2000,300,0-20,0.5064
141,August,2000,300,40-60,0.3515
141,August,2000,301,0-20,0.6559
141,August,2000,301,40-60,0.2652
141,August,2000,302,0-20,0.2614
141,August,2000,302,40-60,0.3259
141,August,2000,303,0-20,0.5624
141,August,2000,303,40-60,0.083
141,August,2000,304,0-20,1.2558
141,August,2000,304,40-60,0.5995
141,August,2000,305,0-20,1.0351
141,August,2000,305,40-60,0.4603
141,August,2000,306,0-20,1.1973
141,August,2000,306,40-60,0.5377
141,August,2000,307,0-20,1.3304
141,August,2000,307,40-60,0.4671
141,August,2000,308,0-20,0.4239
141,August,2000,308,40-60,0.2217
141,August,2000,309,0-20,0.3981
141,August,2000,309,40-60,0.2136
141,August,2000,310,0-20,0.5406
141,August,2000,310,40-60,0.3058
141,August,2000,311,0-20,0.8144
141,August,2000,311,40-60,0.2665
141,August,2000,312,0-20,2.3926
141,August,2000,312,40-60,0.3032
141,August,2000,313,0-20,0.5423
141,August,2000,313,40-60,0.1179
141,August,2000,314,0-20,0.4351
141,August,2000,314,40-60,0.2349
141,August,2000,315,0-20,0.785
141,August,2000,315,40-60,0.2674
141,August,2000,316,0-20,0.6957
141,August,2000,316,40-60,1.1558
141,August,2000,317,0-20,1.2994
141,August,2000,317,40-60,0.6443
141,August,2000,318,0-20,1.7141
141,August,2000,318,40-60,0.6491
141,August,2000,319,0-20,1.1081
141,August,2000,319,40-60,0.3485
141,August,2000,320,0-20,1.7756
141,August,2000,320,40-60,0.3644
141,August,2000,321,0-20,1.6161
141,August,2000,321,40-60,0.2574
