Country,ID_Plot,Species,tree.id,P_Species_richness,P_Sha_st_focsp,P_Sha_ind_focsp,P_Compo,FxnGr,MPD,sq.MPD,Latitude,mildew,m.healthy,m.total,spots,s.healthy,s.total,rust.current,cast.current,healthy.current,ndl.tot.current,OtherFungi,OtherFungi.healthy,OtherFungi.total,damage.foliage,healthy.foliage,total.foliage
Italy,ITA35,QUECER,ITA35_6,1,0,0,Qc,Broadleaved,0,0,43.15,0,0,0,15,45,60,0,0,0,0,0,60,60,15,45,60
Italy,ITA35,QUECER,ITA35_70,1,0,0,Qc,Broadleaved,0,0,43.15,0,0,0,19,41,60,0,0,0,0,0,60,60,19,41,60
Italy,ITA36,CASSAT,ITA36_40,3,0.906936418,1.025818206,CsQcQp,Broadleaved,71.339996,8.446300729,43.17,0,0,0,4,46,50,0,0,0,0,0,50,50,4,46,50
Italy,ITA36,CASSAT,ITA36_41,3,0.906936418,1.025818206,CsQcQp,Broadleaved,71.339996,8.446300729,43.17,0,0,0,9,41,50,0,0,0,0,0,50,50,9,41,50
Italy,ITA36,CASSAT,ITA36_NN1,3,0.906936418,1.025818206,CsQcQp,Broadleaved,71.339996,8.446300729,43.17,0,0,0,6,44,50,0,0,0,0,0,50,50,6,44,50
Italy,ITA36,QUECER,ITA36_12,3,0.906936418,1.025818206,CsQcQp,Broadleaved,42.11638318,6.419520414,43.17,0,0,0,1,49,50,0,0,0,0,0,50,50,1,49,50
Italy,ITA36,QUECER,ITA36_3,3,0.906936418,1.025818206,CsQcQp,Broadleaved,42.11638318,6.419520414,43.17,0,0,0,3,47,50,0,0,0,0,0,50,50,3,47,50
Italy,ITA36,QUECER,ITA36_54,3,0.906936418,1.025818206,CsQcQp,Broadleaved,42.11638318,6.419520414,43.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,ITA36,QUEPET,ITA36_10,3,0.906936418,1.025818206,CsQcQp,Broadleaved,52.39030956,7.132060368,43.17,0,50,50,0,50,50,0,0,0,0,0,0,0,0,50,50
Italy,ITA36,QUEPET,ITA36_15,3,0.906936418,1.025818206,CsQcQp,Broadleaved,52.39030956,7.132060368,43.17,0,50,50,0,50,50,0,0,0,0,0,0,0,0,50,50
Italy,ITA36,QUEPET,ITA36_24,3,0.906936418,1.025818206,CsQcQp,Broadleaved,52.39030956,7.132060368,43.17,0,50,50,0,50,50,0,0,0,0,0,0,0,0,50,50
Poland,POL01,PICABI,POL01_10,1,0.108998835,0.126930545,Pa,Conifer,650.000004,25.49509765,52.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL01,PICABI,POL01_13,1,0.108998835,0.126930545,Pa,Conifer,650.000004,25.49509765,52.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL01,PICABI,POL01_15,1,0.108998835,0.126930545,Pa,Conifer,650.000004,25.49509765,52.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL01,PICABI,POL01_18,1,0.108998835,0.126930545,Pa,Conifer,650.000004,25.49509765,52.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL01,PICABI,POL01_34,1,0.108998835,0.126930545,Pa,Conifer,650.000004,25.49509765,52.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL01,PICABI,POL01_4,1,0.108998835,0.126930545,Pa,Conifer,650.000004,25.49509765,52.68,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL02,CARBET,POL02_1,1,0.404468592,0.253067332,Cb,Broadleaved,352.4034258,17.64398121,52.86,0,0,0,12,48,60,0,0,0,0,0,60,60,12,48,60
Poland,POL02,CARBET,POL02_10,1,0.404468592,0.253067332,Cb,Broadleaved,352.4034258,17.64398121,52.86,0,0,0,3,57,60,0,0,0,0,0,60,60,3,57,60
Poland,POL02,CARBET,POL02_13,1,0.404468592,0.253067332,Cb,Broadleaved,352.4034258,17.64398121,52.86,0,0,0,25,35,60,0,0,0,0,0,60,60,25,35,60
Poland,POL02,CARBET,POL02_19,1,0.404468592,0.253067332,Cb,Broadleaved,352.4034258,17.64398121,52.86,0,0,0,5,55,60,0,0,0,0,0,60,60,5,55,60
Poland,POL02,CARBET,POL02_5,1,0.404468592,0.253067332,Cb,Broadleaved,352.4034258,17.64398121,52.86,0,0,0,2,58,60,0,0,0,0,0,60,60,2,58,60
Poland,POL02,CARBET,POL02_NN1,1,0.404468592,0.253067332,Cb,Broadleaved,352.4034258,17.64398121,52.86,0,0,0,20,40,60,0,0,0,0,0,60,60,20,40,60
Poland,POL03,PICABI,POL03_1,1,0.121809417,0.124250837,Pa,Conifer,650.000004,25.49509765,52.76,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL03,PICABI,POL03_15,1,0.121809417,0.124250837,Pa,Conifer,650.000004,25.49509765,52.76,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL03,PICABI,POL03_27,1,0.121809417,0.124250837,Pa,Conifer,650.000004,25.49509765,52.76,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL03,PICABI,POL03_3,1,0.121809417,0.124250837,Pa,Conifer,650.000004,25.49509765,52.76,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10
Poland,POL03,PICABI,POL03_33,1,0.121809417,0.124250837,Pa,Conifer,650.000004,25.49509765,52.76,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10
Poland,POL03,PICABI,POL03_8,1,0.121809417,0.124250837,Pa,Conifer,650.000004,25.49509765,52.76,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL04,BETPEN,POL04_5,3,1.296899544,1.254208265,BpPaQr,Broadleaved,349.5602437,17.52304445,52.76,0,0,0,31,29,60,0,0,0,0,0,60,60,31,29,60
Poland,POL04,BETPEN,POL04_17,3,1.296899544,1.254208265,BpPaQr,Broadleaved,349.5602437,17.52304445,52.76,0,0,0,31,29,60,0,0,0,0,0,60,60,31,29,60
Poland,POL04,BETPEN,POL04_19,3,1.296899544,1.254208265,BpPaQr,Broadleaved,349.5602437,17.52304445,52.76,0,0,0,30,30,60,0,0,0,0,0,60,60,30,30,60
Poland,POL04,PICABI,POL04_21,3,1.296899544,1.254208265,BpPaQr,Conifer,650.0000035,25.49509764,52.76,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL04,PICABI,POL04_37,3,1.296899544,1.254208265,BpPaQr,Conifer,650.0000035,25.49509764,52.76,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL04,PICABI,POL04_29,3,1.296899544,1.254208265,BpPaQr,Conifer,650.0000035,25.49509764,52.76,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL04,QUEROB,POL04_10,3,1.296899544,1.254208265,BpPaQr,Broadleaved,349.3973994,17.564677,52.76,35,25,60,0,60,60,0,0,0,0,0,0,0,35,25,60
Poland,POL04,QUEROB,POL04_32,3,1.296899544,1.254208265,BpPaQr,Broadleaved,349.3973994,17.564677,52.76,21,39,60,0,60,60,0,0,0,0,0,0,0,21,39,60
Poland,POL04,QUEROB,POL04_33,3,1.296899544,1.254208265,BpPaQr,Broadleaved,349.3973994,17.564677,52.76,31,29,60,0,60,60,0,0,0,0,0,0,0,31,29,60
Poland,POL05,CARBET,POL05_4,2,0.692672584,0.576334128,CbQr,Broadleaved,154.005707,12.40990359,52.77,0,0,0,11,49,60,0,0,0,0,0,60,60,11,49,60
Poland,POL05,CARBET,POL05_40,2,0.692672584,0.576334128,CbQr,Broadleaved,154.005707,12.40990359,52.77,0,0,0,17,43,60,0,0,0,0,0,60,60,17,43,60
Poland,POL05,CARBET,POL05_54,2,0.692672584,0.576334128,CbQr,Broadleaved,154.005707,12.40990359,52.77,0,0,0,6,54,60,0,0,0,0,0,60,60,6,54,60
Poland,POL05,QUEROB,POL05_20,2,0.692672584,0.576334128,CbQr,Broadleaved,154.005707,12.40990359,52.77,41,19,60,0,60,60,0,0,0,0,0,0,0,41,19,60
Poland,POL05,QUEROB,POL05_30,2,0.692672584,0.576334128,CbQr,Broadleaved,154.005707,12.40990359,52.77,35,25,60,0,60,60,0,0,0,0,0,0,0,35,25,60
Poland,POL05,QUEROB,POL05_56,2,0.692672584,0.576334128,CbQr,Broadleaved,154.005707,12.40990359,52.77,34,26,60,0,60,60,0,0,0,0,0,0,0,34,26,60
Poland,POL06,BETPEN,POL06_14,3,1.12877405,1.021841887,BpCbPa,Broadleaved,456.7781693,20.22195926,52.82,0,0,0,17,43,60,0,0,0,0,0,60,60,17,43,60
Poland,POL06,BETPEN,POL06_42,3,1.12877405,1.021841887,BpCbPa,Broadleaved,456.7781693,20.22195926,52.82,0,0,0,36,24,60,0,0,0,0,0,60,60,36,24,60
Poland,POL06,BETPEN,POL06_59,3,1.12877405,1.021841887,BpCbPa,Broadleaved,456.7781693,20.22195926,52.82,0,0,0,26,34,60,0,0,0,0,0,60,60,26,34,60
Poland,POL06,CARBET,POL06_12,3,1.12877405,1.021841887,BpCbPa,Broadleaved,425.6446332,19.37055356,52.82,0,0,0,10,50,60,0,0,0,0,0,60,60,10,50,60
Poland,POL06,CARBET,POL06_5,3,1.12877405,1.021841887,BpCbPa,Broadleaved,425.6446332,19.37055356,52.82,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Poland,POL06,CARBET,POL06_NN1,3,1.12877405,1.021841887,BpCbPa,Broadleaved,425.6446332,19.37055356,52.82,0,0,0,4,56,60,0,0,0,0,0,60,60,4,56,60
Poland,POL06,PICABI,POL06_25,3,1.12877405,1.021841887,BpCbPa,Conifer,650.000004,25.49509765,52.82,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL06,PICABI,POL06_47,3,1.12877405,1.021841887,BpCbPa,Conifer,650.000004,25.49509765,52.82,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL06,PICABI,POL06_49,3,1.12877405,1.021841887,BpCbPa,Conifer,650.000004,25.49509765,52.82,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL07,BETPEN,POL07_36,4,1.329548996,1.228439917,BpCbPaQr,Broadleaved,368.3634412,17.96675067,52.82,0,0,0,25,35,60,0,0,0,0,0,60,60,25,35,60
Poland,POL07,BETPEN,POL07_19,4,1.329548996,1.228439917,BpCbPaQr,Broadleaved,368.3634412,17.96675067,52.82,0,0,0,27,33,60,0,0,0,0,0,60,60,27,33,60
Poland,POL07,BETPEN,POL07_20,4,1.329548996,1.228439917,BpCbPaQr,Broadleaved,368.3634412,17.96675067,52.82,0,0,0,22,38,60,0,0,0,0,0,60,60,22,38,60
Poland,POL07,CARBET,POL07_35,4,1.329548996,1.228439917,BpCbPaQr,Broadleaved,359.6077671,17.72150084,52.82,0,0,0,24,36,60,0,0,0,0,0,60,60,24,36,60
Poland,POL07,CARBET,POL07_34,4,1.329548996,1.228439917,BpCbPaQr,Broadleaved,359.6077671,17.72150084,52.82,0,0,0,20,40,60,0,0,0,0,0,60,60,20,40,60
Poland,POL07,CARBET,POL07_NN1,4,1.329548996,1.228439917,BpCbPaQr,Broadleaved,359.6077671,17.72150084,52.82,0,0,0,13,47,60,0,0,0,0,0,60,60,13,47,60
Poland,POL07,PICABI,POL07_21,4,1.329548996,1.228439917,BpCbPaQr,Conifer,650.0000035,25.49509764,52.82,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL07,PICABI,POL07_24,4,1.329548996,1.228439917,BpCbPaQr,Conifer,650.0000035,25.49509764,52.82,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL07,PICABI,POL07_33,4,1.329548996,1.228439917,BpCbPaQr,Conifer,650.0000035,25.49509764,52.82,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL07,QUEROB,POL07_12,4,1.329548996,1.228439917,BpCbPaQr,Broadleaved,405.4957726,19.04464986,52.82,56,4,60,0,60,60,0,0,0,0,0,0,0,56,4,60
Poland,POL07,QUEROB,POL07_7,4,1.329548996,1.228439917,BpCbPaQr,Broadleaved,405.4957726,19.04464986,52.82,55,5,60,0,60,60,0,0,0,0,0,0,0,55,5,60
Poland,POL07,QUEROB,POL07_9,4,1.329548996,1.228439917,BpCbPaQr,Broadleaved,405.4957726,19.04464986,52.82,45,15,60,0,60,60,0,0,0,0,0,0,0,45,15,60
Poland,POL08,BETPEN,POL08_16,2,0.692954551,0.514653165,BpCb,Broadleaved,123.204568,11.09975531,52.81,0,0,0,20,40,60,0,0,0,0,0,60,60,20,40,60
Poland,POL08,BETPEN,POL08_3,2,0.692954551,0.514653165,BpCb,Broadleaved,123.204568,11.09975531,52.81,0,0,0,41,19,60,0,0,0,0,0,60,60,41,19,60
Poland,POL08,BETPEN,POL08_31,2,0.692954551,0.514653165,BpCb,Broadleaved,123.204568,11.09975531,52.81,0,0,0,28,32,60,0,0,0,0,0,60,60,28,32,60
Poland,POL08,CARBET,POL08_32,2,0.692954551,0.514653165,BpCb,Broadleaved,123.204568,11.09975531,52.81,0,0,0,17,43,60,0,0,0,0,0,60,60,17,43,60
Poland,POL08,CARBET,POL08_36,2,0.692954551,0.514653165,BpCb,Broadleaved,123.204568,11.09975531,52.81,0,0,0,12,48,60,0,0,0,0,0,60,60,12,48,60
Poland,POL08,CARBET,POL08_6,2,0.692954551,0.514653165,BpCb,Broadleaved,123.204568,11.09975531,52.81,0,0,0,2,58,60,0,0,0,0,0,60,60,2,58,60
Poland,POL09,CARBET,POL09_12,2,0.780867761,0.89820534,CbPa,Broadleaved,621.2467114,24.73653567,52.81,0,0,0,26,34,60,0,0,0,0,0,60,60,26,34,60
Poland,POL09,CARBET,POL09_21,2,0.780867761,0.89820534,CbPa,Broadleaved,621.2467114,24.73653567,52.81,0,0,0,4,56,60,0,0,0,0,0,60,60,4,56,60
Poland,POL09,CARBET,POL09_4,2,0.780867761,0.89820534,CbPa,Broadleaved,621.2467114,24.73653567,52.81,0,0,0,7,53,60,0,0,0,0,0,60,60,7,53,60
Poland,POL09,PICABI,POL09_2,2,0.780867761,0.89820534,CbPa,Conifer,650.0000039,25.49509764,52.81,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL09,PICABI,POL09_23,2,0.780867761,0.89820534,CbPa,Conifer,650.0000039,25.49509764,52.81,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL09,PICABI,POL09_7,2,0.780867761,0.89820534,CbPa,Conifer,650.0000039,25.49509764,52.81,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL10,QUEROB,POL10_10,1,0.554023735,0.856997755,Qr,Broadleaved,241.5341122,14.71905548,52.89,53,7,60,0,60,60,0,0,0,0,0,0,0,53,7,60
Poland,POL10,QUEROB,POL10_12,1,0.554023735,0.856997755,Qr,Broadleaved,241.5341122,14.71905548,52.89,17,43,60,0,60,60,0,0,0,0,0,0,0,17,43,60
Poland,POL10,QUEROB,POL10_13,1,0.554023735,0.856997755,Qr,Broadleaved,241.5341122,14.71905548,52.89,15,45,60,0,60,60,0,0,0,0,0,0,0,15,45,60
Poland,POL10,QUEROB,POL10_15,1,0.554023735,0.856997755,Qr,Broadleaved,241.5341122,14.71905548,52.89,31,29,60,0,60,60,0,0,0,0,0,0,0,31,29,60
Poland,POL10,QUEROB,POL10_26,1,0.554023735,0.856997755,Qr,Broadleaved,241.5341122,14.71905548,52.89,9,51,60,0,60,60,0,0,0,0,0,0,0,9,51,60
Poland,POL10,QUEROB,POL10_39,1,0.554023735,0.856997755,Qr,Broadleaved,241.5341122,14.71905548,52.89,29,31,60,0,60,60,0,0,0,0,0,0,0,29,31,60
Poland,POL11,BETPEN,POL11_19,1,0.559829541,0.686961577,Bp,Broadleaved,123.204568,11.09975531,52.89,0,0,0,38,22,60,0,0,0,0,0,60,60,38,22,60
Poland,POL11,BETPEN,POL11_29,1,0.559829541,0.686961577,Bp,Broadleaved,123.204568,11.09975531,52.89,0,0,0,45,15,60,0,0,0,0,0,60,60,45,15,60
Poland,POL11,BETPEN,POL11_39,1,0.559829541,0.686961577,Bp,Broadleaved,123.204568,11.09975531,52.89,0,0,0,42,18,60,0,0,0,0,0,60,60,42,18,60
Poland,POL11,BETPEN,POL11_42,1,0.559829541,0.686961577,Bp,Broadleaved,123.204568,11.09975531,52.89,0,0,0,32,28,60,0,0,0,0,0,60,60,32,28,60
Poland,POL11,BETPEN,POL11_43,1,0.559829541,0.686961577,Bp,Broadleaved,123.204568,11.09975531,52.89,0,0,0,41,19,60,0,0,0,0,0,60,60,41,19,60
Poland,POL11,BETPEN,POL11_48,1,0.559829541,0.686961577,Bp,Broadleaved,123.204568,11.09975531,52.89,0,0,0,32,28,60,0,0,0,0,0,60,60,32,28,60
Poland,POL12,CARBET,POL12_1,1,0.206325673,0.264052052,Cb,Broadleaved,650.000004,25.49509765,52.87,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Poland,POL12,CARBET,POL12_12,1,0.206325673,0.264052052,Cb,Broadleaved,650.000004,25.49509765,52.87,0,0,0,3,57,60,0,0,0,0,0,60,60,3,57,60
Poland,POL12,CARBET,POL12_13,1,0.206325673,0.264052052,Cb,Broadleaved,650.000004,25.49509765,52.87,0,0,0,2,58,60,0,0,0,0,0,60,60,2,58,60
Poland,POL12,CARBET,POL12_15,1,0.206325673,0.264052052,Cb,Broadleaved,650.000004,25.49509765,52.87,0,0,0,3,57,60,0,0,0,0,0,60,60,3,57,60
Poland,POL12,CARBET,POL12_18,1,0.206325673,0.264052052,Cb,Broadleaved,650.000004,25.49509765,52.87,0,0,0,4,56,60,0,0,0,0,0,60,60,4,56,60
Poland,POL12,CARBET,POL12_5,1,0.206325673,0.264052052,Cb,Broadleaved,650.000004,25.49509765,52.87,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Poland,POL13,BETPEN,POL13_24,3,1.077720005,0.919957787,BpCbQr,Broadleaved,135.7853149,11.6348863,52.9,0,0,0,39,21,60,0,0,0,0,0,60,60,39,21,60
Poland,POL13,BETPEN,POL13_25,3,1.077720005,0.919957787,BpCbQr,Broadleaved,135.7853149,11.6348863,52.9,0,0,0,41,19,60,0,0,0,0,0,60,60,41,19,60
Poland,POL13,BETPEN,POL13_8,3,1.077720005,0.919957787,BpCbQr,Broadleaved,135.7853149,11.6348863,52.9,0,0,0,43,17,60,0,0,0,0,0,60,60,43,17,60
Poland,POL13,CARBET,POL13_22,3,1.077720005,0.919957787,BpCbQr,Broadleaved,139.1551578,11.77822495,52.9,0,0,0,4,56,60,0,0,0,0,0,60,60,4,56,60
Poland,POL13,CARBET,POL13_2,3,1.077720005,0.919957787,BpCbQr,Broadleaved,139.1551578,11.77822495,52.9,0,0,0,1,59,60,0,0,0,0,0,60,60,1,59,60
Poland,POL13,CARBET,POL13_4,3,1.077720005,0.919957787,BpCbQr,Broadleaved,139.1551578,11.77822495,52.9,0,0,0,4,56,60,0,0,0,0,0,60,60,4,56,60
Poland,POL13,QUEROB,POL13_15,3,1.077720005,0.919957787,BpCbQr,Broadleaved,154.005707,12.40990359,52.9,53,7,60,0,60,60,0,0,0,0,0,0,0,53,7,60
Poland,POL13,QUEROB,POL13_17,3,1.077720005,0.919957787,BpCbQr,Broadleaved,154.005707,12.40990359,52.9,47,13,60,0,60,60,0,0,0,0,0,0,0,47,13,60
Poland,POL13,QUEROB,POL13_32,3,1.077720005,0.919957787,BpCbQr,Broadleaved,154.005707,12.40990359,52.9,54,6,60,0,60,60,0,0,0,0,0,0,0,54,6,60
Poland,POL14,CARBET,POL14_31,4,1.295203368,1.280508494,CbPaPsQr,Broadleaved,558.7826624,23.08862518,52.91,0,0,0,28,32,60,0,0,0,0,0,60,60,28,32,60
Poland,POL14,CARBET,POL14_21,4,1.295203368,1.280508494,CbPaPsQr,Broadleaved,558.7826624,23.08862518,52.91,0,0,0,14,46,60,0,0,0,0,0,60,60,14,46,60
Poland,POL14,CARBET,POL14_22,4,1.295203368,1.280508494,CbPaPsQr,Broadleaved,558.7826624,23.08862518,52.91,0,0,0,2,58,60,0,0,0,0,0,60,60,2,58,60
Poland,POL14,PICABI,POL14_23,4,1.295203368,1.280508494,CbPaPsQr,Conifer,377.6052223,18.11226376,52.91,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL14,PICABI,POL14_26,4,1.295203368,1.280508494,CbPaPsQr,Conifer,377.6052223,18.11226376,52.91,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL14,PICABI,POL14_28,4,1.295203368,1.280508494,CbPaPsQr,Conifer,377.6052223,18.11226376,52.91,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL14,PINSYL,POL14_4,4,1.295203368,1.280508494,CbPaPsQr,Conifer,359.3970154,17.61875883,52.91,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL14,PINSYL,POL14_18,4,1.295203368,1.280508494,CbPaPsQr,Conifer,359.3970154,17.61875883,52.91,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL14,PINSYL,POL14_6,4,1.295203368,1.280508494,CbPaPsQr,Conifer,359.3970154,17.61875883,52.91,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL14,QUEROB,POL14_12,4,1.295203368,1.280508494,CbPaPsQr,Broadleaved,568.3068252,23.3398892,52.91,58,2,60,0,60,60,0,0,0,0,0,0,0,58,2,60
Poland,POL14,QUEROB,POL14_34,4,1.295203368,1.280508494,CbPaPsQr,Broadleaved,568.3068252,23.3398892,52.91,42,18,60,0,60,60,0,0,0,0,0,0,0,42,18,60
Poland,POL14,QUEROB,POL14_3,4,1.295203368,1.280508494,CbPaPsQr,Broadleaved,568.3068252,23.3398892,52.91,58,2,60,0,60,60,0,0,0,0,0,0,0,58,2,60
Poland,POL15,CARBET,POL15_12,3,1.083057853,0.947701414,CbPaQr,Broadleaved,381.8949786,18.42201978,52.85,0,0,0,2,58,60,0,0,0,0,0,60,60,2,58,60
Poland,POL15,CARBET,POL15_13,3,1.083057853,0.947701414,CbPaQr,Broadleaved,381.8949786,18.42201978,52.85,0,0,0,5,55,60,0,0,0,0,9,51,60,14,46,60
Poland,POL15,CARBET,POL15_34,3,1.083057853,0.947701414,CbPaQr,Broadleaved,381.8949786,18.42201978,52.85,0,0,0,2,58,60,0,0,0,0,0,60,60,2,58,60
Poland,POL15,PICABI,POL15_27,3,1.083057853,0.947701414,CbPaQr,Conifer,650.0000034,25.49509763,52.85,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL15,PICABI,POL15_37,3,1.083057853,0.947701414,CbPaQr,Conifer,650.0000034,25.49509763,52.85,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL15,PICABI,POL15_6,3,1.083057853,0.947701414,CbPaQr,Conifer,650.0000034,25.49509763,52.85,0,0,0,0,0,0,0,0,10,20,0,0,0,10,10,20
Poland,POL15,QUEROB,POL15_22,3,1.083057853,0.947701414,CbPaQr,Broadleaved,435.0691414,19.82484688,52.85,55,5,60,0,60,60,0,0,0,0,0,0,0,55,5,60
Poland,POL15,QUEROB,POL15_24,3,1.083057853,0.947701414,CbPaQr,Broadleaved,435.0691414,19.82484688,52.85,53,7,60,0,60,60,0,0,0,0,0,0,0,53,7,60
Poland,POL15,QUEROB,POL15_41,3,1.083057853,0.947701414,CbPaQr,Broadleaved,435.0691414,19.82484688,52.85,48,12,60,0,60,60,0,0,0,0,0,0,0,48,12,60
Poland,POL16,PICABI,POL16_14,2,0.854635931,0.986292736,PaQr,Conifer,650.0000031,25.49509763,52.84,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL16,PICABI,POL16_17,2,0.854635931,0.986292736,PaQr,Conifer,650.0000031,25.49509763,52.84,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL16,PICABI,POL16_21,2,0.854635931,0.986292736,PaQr,Conifer,650.0000031,25.49509763,52.84,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL16,QUEROB,POL16_16,2,0.854635931,0.986292736,PaQr,Broadleaved,608.667145,24.40466479,52.84,19,41,60,0,60,60,0,0,0,0,0,0,0,19,41,60
Poland,POL16,QUEROB,POL16_6,2,0.854635931,0.986292736,PaQr,Broadleaved,608.667145,24.40466479,52.84,53,7,60,0,60,60,0,0,0,0,0,0,0,53,7,60
Poland,POL16,QUEROB,POL16_9,2,0.854635931,0.986292736,PaQr,Broadleaved,608.667145,24.40466479,52.84,40,20,60,0,60,60,0,0,0,0,0,0,0,40,20,60
Poland,POL17,BETPEN,POL17_30,4,1.372678372,1.258656633,BpCbPaPs,Broadleaved,523.5690997,22.04021549,52.87,0,0,0,40,20,60,0,0,0,0,0,60,60,40,20,60
Poland,POL17,BETPEN,POL17_41,4,1.372678372,1.258656633,BpCbPaPs,Broadleaved,523.5690997,22.04021549,52.87,0,0,0,46,14,60,0,0,0,0,0,60,60,46,14,60
Poland,POL17,BETPEN,POL17_28,4,1.372678372,1.258656633,BpCbPaPs,Broadleaved,523.5690997,22.04021549,52.87,0,0,0,35,25,60,0,0,0,0,0,60,60,35,25,60
Poland,POL17,CARBET,POL17_25,4,1.372678372,1.258656633,BpCbPaPs,Broadleaved,498.5463165,21.35643673,52.87,0,0,0,6,54,60,0,0,0,0,0,60,60,6,54,60
Poland,POL17,CARBET,POL17_33,4,1.372678372,1.258656633,BpCbPaPs,Broadleaved,498.5463165,21.35643673,52.87,0,0,0,12,48,60,0,0,0,0,0,60,60,12,48,60
Poland,POL17,CARBET,POL17_35,4,1.372678372,1.258656633,BpCbPaPs,Broadleaved,498.5463165,21.35643673,52.87,0,0,0,5,55,60,0,0,0,0,0,60,60,5,55,60
Poland,POL17,PICABI,POL17_15,4,1.372678372,1.258656633,BpCbPaPs,Conifer,434.560495,19.65594722,52.87,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL17,PICABI,POL17_42,4,1.372678372,1.258656633,BpCbPaPs,Conifer,434.560495,19.65594722,52.87,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL17,PICABI,POL17_9,4,1.372678372,1.258656633,BpCbPaPs,Conifer,434.560495,19.65594722,52.87,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL17,PINSYL,POL17_31,4,1.372678372,1.258656633,BpCbPaPs,Conifer,438.9747984,19.77558999,52.87,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL17,PINSYL,POL17_38,4,1.372678372,1.258656633,BpCbPaPs,Conifer,438.9747984,19.77558999,52.87,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL17,PINSYL,POL17_36,4,1.372678372,1.258656633,BpCbPaPs,Conifer,438.9747984,19.77558999,52.87,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Poland,POL18,CARBET,POL18_48,3,1.149154862,0.83163152,CbPsQr,Broadleaved,420.7442139,19.41583278,52.77,0,0,0,15,45,60,0,0,0,0,0,60,60,15,45,60
Poland,POL18,CARBET,POL18_6,3,1.149154862,0.83163152,CbPsQr,Broadleaved,420.7442139,19.41583278,52.77,0,0,0,9,51,60,0,0,0,0,0,60,60,9,51,60
Poland,POL18,CARBET,POL18_9,3,1.149154862,0.83163152,CbPsQr,Broadleaved,420.7442139,19.41583278,52.77,0,0,0,2,58,60,0,0,0,0,0,60,60,2,58,60
Poland,POL18,PINSYL,POL18_13,3,1.149154862,0.83163152,CbPsQr,Conifer,650.0000042,25.49509765,52.77,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
